"target_id","sex","recording","n_points","duration_s","mean_speed_ms","mean_height_cm","path_length_m"
400016,"Male","180725_mal-col_d03",541,2.7,0.480572515912913,2.39511568123393,0.946652194031778
400017,"Male","180725_mal-col_d03",289,1.44,0.504142191340841,9.20865051903114,0.742842053648593
400018,"Male","180725_mal-col_d03",61,0.299999999999997,0.456483958114258,6.7655737704918,0.139824612467167
400019,"Male","180725_mal-col_d03",313,1.56,0.475254280762131,13.4467153284672,0.33016189366818
400020,"Male","180725_mal-col_d03",321,1.60000000000001,0.430644398819626,0.523605150214592,0.51371875984521
400021,"Male","180725_mal-col_d03",93,0.460000000000008,0.412349747359323,-2.38172043010753,0.198248254951201
400022,"Male","180725_mal-col_d03",345,1.72000000000001,0.433779018467154,2.03014492753623,0.772423240984855
400023,"Male","180725_mal-col_d03",285,1.42,0.484048284182904,9.09333333333333,0.708665043638425
400024,"Male","180725_mal-col_d03",601,3,0.474696966204716,11.4154574132492,0.766982584974363
400025,"Male","180725_mal-col_d03",397,1.98,0.469843763979676,7.55353846153846,0.777531593942281
400026,"Male","180725_mal-col_d03",137,0.679999999999993,0.564196941378063,-6.45547445255474,0.391854055509229
400027,"Male","180725_mal-col_d03",113,0.560000000000002,0.43360268836396,3.00973451327434,0.251008583476224
400028,"Male","180725_mal-col_d03",197,0.980000000000004,0.530999671006197,7.78959537572254,0.463807858538324
400029,"Male","180725_mal-col_d03",233,1.16,0.419791923775109,3.71459227467811,0.507331303632726
400030,"Male","180725_mal-col_d03",61,0.299999999999997,0.531080377726016,7.61311475409836,0.162730574777013
400031,"Male","180725_mal-col_d03",101,0.5,0.486751712359254,2.57920792079208,0.251205077089448
400032,"Male","180725_mal-col_d03",497,2.47999999999999,0.403744572752383,-29.6101265822785,0.495709442381343
400033,"Male","180725_mal-col_d03",61,0.300000000000011,0.396687834300286,-9.52459016393443,0.123321771768347
400034,"Male","180725_mal-col_d03",113,0.560000000000002,0.469522269565046,12.1601769911504,0.271327233579733
400035,"Male","180725_mal-col_d03",245,1.22,0.362961282351692,13.730612244898,0.464762404690854
400036,"Male","180725_mal-col_d03",205,1.02000000000001,0.509156907539543,2.86583850931677,0.415633377441203
400037,"Male","180725_mal-col_d03",161,0.799999999999983,0.461381541403268,7.74906832298137,0.381397384908376
400038,"Male","180725_mal-col_d03",73,0.360000000000014,0.496761250390576,2.5027397260274,0.182847509714731
400039,"Male","180725_mal-col_d03",69,0.340000000000003,0.527511005233234,1.62173913043478,0.183237412447602
400040,"Male","180725_mal-col_d03",153,0.760000000000019,0.406224032585689,-13.7725490196078,0.319906963644955
400041,"Male","180725_mal-col_d03",225,1.11999999999998,0.498513949410231,3.34666666666667,0.573427828755885
400042,"Male","180725_mal-col_d03",377,1.88000000000002,0.388966268308236,8.69868852459016,0.61715527914288
400043,"Male","180725_mal-col_d03",309,1.53999999999999,0.486152444392472,4.56951672862454,0.670000099842444
400044,"Male","180725_mal-col_d03",133,0.659999999999997,0.50230618328689,11.896992481203,0.34290913704429
400045,"Male","180725_mal-col_d03",14213,71.06,0.447781435899015,2.92946447621081,32.5675943967952
400046,"Male","180725_mal-col_d03",57,0.28000000000003,0.00787400787401181,-48.259649122807,0.003
400047,"Male","180725_mal-col_d03",113,0.560000000000002,0.452385498326463,-22.9070796460177,0.265210048470735
400048,"Male","180725_mal-col_d03",565,2.81999999999999,0.401068152831199,14.2192920353982,1.18198309035372
400049,"Male","180725_mal-col_d03",57,0.280000000000001,0.418222591877636,-38.3614035087719,0.123247408126551
400050,"Male","180725_mal-col_d03",369,1.84,0.248039152013308,-35.7330623306233,0.505905531908042
400051,"Male","180725_mal-col_d03",625,3.12,0.401276157717142,-25.5493848857645,1.18646451015792
400052,"Male","180725_mal-col_d03",513,2.56,0.248776744283906,-35.7816764132554,0.714259683048571
400053,"Male","180725_mal-col_d03",4693,23.46,0.453785419345214,0.215848648648709,10.8513177682321
400054,"Male","180725_mal-col_d03",417,2.07999999999998,0.427590237651117,-27.3079136690647,0.921322237219486
400055,"Male","180725_mal-col_d03",7681,38.4,0.442554135340819,1.84280058070478,17.3560140153445
400056,"Male","180725_mal-col_d03",3429,17.14,0,-48.3841174707821,0.002
400057,"Male","180725_mal-col_d03",505,2.51999999999998,0.510003182744074,-26.7385390428212,1.03153705613173
500001,"Male","180727_mal-col_d05",181,0.9,0.30322320221923,-37.6662983425414,0.294863798604693
500002,"Male","180727_mal-col_d05",6033,30.16,0.436211908302165,-24.517105917454,13.6340791148351
500003,"Male","180727_mal-col_d05",517,2.58,0.376538014566394,-41.7052307692308,0.635712867013731
500004,"Male","180727_mal-col_d05",169,0.84,0,-47.9,0.001
500005,"Male","180727_mal-col_d05",1201,6,0.308862144406468,-38.9283097418818,1.98871394758509
500006,"Male","180727_mal-col_d05",125,0.620000000000001,0.288778810099934,-39.1184,0.19543196242847
500007,"Male","180727_mal-col_d05",97,0.48,0.284385046786765,-38.6907216494845,0.147788988487298
500008,"Male","180727_mal-col_d05",273,1.36,0.322403835467039,-38.8812244897959,0.418960435333422
500009,"Male","180727_mal-col_d05",4237,21.18,0.40851595894233,-22.1004956337031,9.00433617036758
500010,"Male","180727_mal-col_d05",373,1.86,0.267144904364795,-39.4355300859599,0.499373559856864
500011,"Male","180727_mal-col_d05",605,3.02,0.283529403427866,-37.0553719008264,0.932241133922076
500012,"Male","180727_mal-col_d05",629,3.14,0.405814907125984,-27.1007949125596,1.32785195815092
500013,"Male","180727_mal-col_d05",733,3.66,0.261308314467978,-39.575034106412,1.05967769128552
500014,"Male","180727_mal-col_d05",77,0.379999999999995,0.303032155216567,-20.1831168831169,0.120972505173622
500015,"Male","180727_mal-col_d05",453,2.26,0.347101366102798,-30.9026490066225,0.829199073653009
500016,"Male","180727_mal-col_d05",1529,7.64,0.313746589851623,-40.1355788096795,2.56418862336965
500017,"Male","180727_mal-col_d05",1017,5.08,0.403685972282921,-36.6979351032448,2.14367117398925
500018,"Male","180727_mal-col_d05",549,2.74000000000001,0.466099608213511,-30.5486338797814,1.31368712968732
500019,"Male","180727_mal-col_d05",4981,24.9,0.42133555039618,-1.49030315197752,10.9134673839671
500020,"Male","180727_mal-col_d05",1489,7.44,0.300962018874694,-38.8738551207327,1.9410240086997
500021,"Male","180727_mal-col_d05",289,1.44,0.387521494850121,-37.8782006920415,0.580875125416506
500022,"Male","180727_mal-col_d05",413,2.05999999999999,0.215648712236416,-39.6520581113801,0.508496305414713
500023,"Male","180727_mal-col_d05",409,2.04000000000001,0.241664956651602,-39.2361858190709,0.555381122491731
500024,"Male","180727_mal-col_d05",661,3.3,0.271756579981138,-39.4980332829047,0.979688045227171
500025,"Male","180727_mal-col_d05",1457,7.28,0.342100792167805,-39.6225806451613,2.63873279258153
500026,"Male","180727_mal-col_d05",173,0.859999999999999,0.234884990542393,-38.393063583815,0.223751765448347
500027,"Male","180727_mal-col_d05",1197,5.97999999999999,0.309545990799145,-42.0954051796157,1.97964868668069
500028,"Male","180727_mal-col_d05",57,0.280000000000001,0.574759751865682,87.2175438596491,0.164835032004351
500029,"Male","180727_mal-col_d05",717,3.58,0.376121923527144,-42.1697350069735,1.41467223341612
500030,"Male","180727_mal-col_d05",505,2.52,0.268875118018786,-39.9142574257426,0.744060341019279
500031,"Male","180727_mal-col_d05",1153,5.76,0.327521363541277,-40.4640785781104,1.85112697188946
500032,"Male","180727_mal-col_d05",173,0.859999999999999,0.264370945317474,-39.9832369942197,0.24838335383023
500033,"Male","180727_mal-col_d05",569,2.84,0.40891855851954,-39.839367311072,1.20499245179249
500034,"Male","180727_mal-col_d05",89,0.439999999999998,0.256646031713693,-40.0044943820225,0.123699469749176
500035,"Male","180727_mal-col_d05",1121,5.60000000000001,0.320659406320974,-40.5830346475508,1.42724732057384
500036,"Male","180727_mal-col_d05",161,0.799999999999997,0.381107924626763,-39.2590062111801,0.321085596444734
