id,datetime,x_cm,y_cm,z_cm,size_mm2,speed_mps,acceleration_mps2,distance_cm
01GKDCAXXCV8TVX46AAGYPMW2A,2022-12-04 01:34:46.554988,3.8482928,-28.5556,130.41615,1.1159447,0.33308205,10.706035,0.6661974
01GKDCAXXCV8TVX46AAGYPMW2A,2022-12-04 01:34:46.564988,4.092088,-28.278393,129.81213,0.9232212,0.70789635,37.48143,0.70789635
01GKDCAXXCV8TVX46AAGYPMW2A,2022-12-04 01:34:46.574988,4.37766,-28.022867,129.24226,1.1291072,0.6867333,-2.1163044,0.6867333
01GKDCAXXCV8TVX46AAGYPMW2A,2022-12-04 01:34:46.584988,4.701032,-27.762144,128.64293,1.2975134,0.72920966,4.2476354,0.72920966
01GKDCAXXCV8TVX46AAGYPMW2A,2022-12-04 01:34:46.594988,5.04622,-27.518764,128.09946,1.0084937,0.6882983,-4.091139,0.6882983
01GKDCAXXCV8TVX46AAGYPMW2A,2022-12-04 01:34:46.604988,5.4130616,-27.292736,127.599724,0.9612068,0.65984064,-2.8457632,0.65984064
01GKDCAXXCV8TVX46AAGYPMW2A,2022-12-04 01:34:46.614988,5.8024983,-27.055185,127.012405,0.9620568,0.7436595,8.381887,0.7436595
01GKDCAXXCV8TVX46AAGYPMW2A,2022-12-04 01:34:46.624988,6.200947,-26.8456,126.457115,1.2813985,0.7148673,-2.8792217,0.7148673
01GKDCAXXCV8TVX46AAGYPMW2A,2022-12-04 01:34:46.644988,6.6179404,-26.634321,125.88943,1.7890708,0.36769313,-17.358707,0.73538625
01GKDCAXXCV8TVX46AAGYPMW2A,2022-12-04 01:34:46.654988,6.996427,-26.47305,125.370895,1.2536347,0.6619187,29.422556,0.6619187
01GKDCAXXCV8TVX46AAGYPMW2A,2022-12-04 01:34:46.664988,7.336812,-26.334085,124.893326,1.2669259,0.6026961,-5.922257,0.6026961
01GKDCAXXCV8TVX46AAGYPMW2A,2022-12-04 01:34:46.674988,7.654411,-26.204903,124.43946,1.1311276,0.5688193,-3.3876832,0.5688193
01GKDCAXXCV8TVX46AAGYPMW2A,2022-12-04 01:34:46.684988,7.9388423,-26.062763,123.900444,1.160687,0.62581515,5.6995845,0.62581515
01GKDCAXXCV8TVX46AAGYPMW2A,2022-12-04 01:34:46.694988,8.218039,-25.938318,123.39536,1.1145593,0.5903754,-3.543969,0.5903754
01GKDCAZHJ3KP7BA9TCPXZQ231,2022-12-04 01:34:47.004989,16.349203,-22.439308,110.82469,1.0203855,0.7122128,35.124687,0.7122128
01GKDCAZHJ3KP7BA9TCPXZQ231,2022-12-04 01:34:47.014990,16.906216,-22.205751,110.45087,0.8555656,0.71024746,-0.1965144,0.71031845
01GKDCAZHJ3KP7BA9TCPXZQ231,2022-12-04 01:34:47.024990,17.445642,-21.989115,110.13115,1.082557,0.6634272,-4.6820273,0.6634272
01GKDCAZHJ3KP7BA9TCPXZQ231,2022-12-04 01:34:47.034990,17.98103,-21.779242,109.85139,1.1784351,0.63949156,-2.3935592,0.63949156
01GKDCAZHJ3KP7BA9TCPXZQ231,2022-12-04 01:34:47.044990,18.561115,-21.596546,109.74316,1.1586185,0.6177313,-2.1760323,0.6177313
01GKDCAZHJ3KP7BA9TCPXZQ231,2022-12-04 01:34:47.054990,19.181921,-21.439697,109.78263,1.3621198,0.6415279,2.3796642,0.6415279
01GKDCAZHJ3KP7BA9TCPXZQ231,2022-12-04 01:34:47.064990,19.760279,-21.258137,109.679504,1.3437023,0.6148955,-2.6632345,0.6148955
01GKDCAZHJ3KP7BA9TCPXZQ231,2022-12-04 01:34:47.074990,20.290514,-21.07096,109.514404,1.0752671,0.58604056,-2.885501,0.58604056
01GKDCAZHJ3KP7BA9TCPXZQ231,2022-12-04 01:34:47.084990,20.784767,-20.873737,109.31907,1.0089668,0.5668689,-1.9171655,0.5668689
01GKDCAZHJ3KP7BA9TCPXZQ231,2022-12-04 01:34:47.094990,21.222801,-20.685013,109.11477,0.80209434,0.51887083,-4.7998037,0.51887083
01GKDCAZHJ3KP7BA9TCPXZQ231,2022-12-04 01:34:47.104990,21.614595,-20.498606,108.89938,0.96134245,0.48439956,-3.4471288,0.48439956
01GKDCAZHJ3KP7BA9TCPXZQ231,2022-12-04 01:34:47.114990,21.966444,-20.311865,108.675385,1.3289288,0.4569932,-2.740638,0.4569932
01GKDCAZHJ3KP7BA9TCPXZQ231,2022-12-04 01:34:47.124990,22.285025,-20.128792,108.46207,1.4922503,0.42487296,-3.2120216,0.42487296
01GKDCAZHJ3KP7BA9TCPXZQ231,2022-12-04 01:34:47.134990,22.567617,-19.947727,108.251945,0.4922306,0.3959698,-2.8903167,0.3959698
01GKDCAZHJ3KP7BA9TCPXZQ231,2022-12-04 01:34:47.144990,22.810345,-19.77011,108.04401,0.5012049,0.36565748,-3.0312335,0.36565748
01GKDCAZHJ3KP7BA9TCPXZQ231,2022-12-04 01:34:47.154990,23.01294,-19.598568,107.84006,0.61961323,0.33476046,-3.0897012,0.33476046
01GKDCAZHJ3KP7BA9TCPXZQ231,2022-12-04 01:34:47.164990,23.179443,-19.435759,107.65821,0.9155859,0.29546416,-3.9296281,0.29546416
01GKDCAZHJ3KP7BA9TCPXZQ231,2022-12-04 01:34:47.174990,23.308693,-19.279636,107.49077,1.6199832,0.2629005,-3.2563665,0.2629005
01GKDCAZHJ3KP7BA9TCPXZQ231,2022-12-04 01:34:47.184990,23.407118,-19.140001,107.345406,1.3717073,0.22431213,-3.858838,0.22431213
01GKDCAZHJ3KP7BA9TCPXZQ231,2022-12-04 01:34:47.194990,23.466719,-19.002026,107.19994,1.5242223,0.20916261,-1.514951,0.20916261
01GKDCAZHJ3KP7BA9TCPXZQ231,2022-12-04 01:34:47.204990,23.502312,-18.869633,107.068085,1.6438624,0.19021338,-1.8949229,0.19021338
01GKDCAZHJ3KP7BA9TCPXZQ231,2022-12-04 01:34:47.214990,23.516897,-18.73935,106.94991,1.9677795,0.17649704,-1.3716346,0.17649704
01GKDCAZHJ3KP7BA9TCPXZQ231,2022-12-04 01:34:47.224990,23.509394,-18.607489,106.825,0.91806304,0.18178833,0.5291286,0.18178833
01GKDCB14TMRKDM16W2KZ31WT6,2022-12-04 01:34:48.594996,13.581986,1.6806554,87.10976,0.5051313,0.22382787,-0.897001,0.22382787
01GKDCB14TMRKDM16W2KZ31WT6,2022-12-04 01:34:48.614997,13.406801,1.7972531,86.95332,0.5189777,0.13110046,-4.636138,0.26221403
01GKDCB14TMRKDM16W2KZ31WT6,2022-12-04 01:34:48.624997,13.234409,1.9144797,86.7889,0.5189715,0.26550826,13.440782,0.26550826
01GKDCB14TMRKDM16W2KZ31WT6,2022-12-04 01:34:48.644997,13.067118,2.0455964,86.62977,0.38920206,0.1327611,-6.637358,0.2655222
01GKDCB14TMRKDM16W2KZ31WT6,2022-12-04 01:34:48.674997,12.904122,2.2013283,86.40645,0.355075,0.10577226,-0.8996285,0.31731677
01GKDCB14TMRKDM16W2KZ31WT6,2022-12-04 01:34:48.684997,12.774938,2.3676264,86.26791,0.4652804,0.2520704,14.629816,0.2520704
01GKDCB14TMRKDM16W2KZ31WT6,2022-12-04 01:34:48.694997,12.648413,2.5377004,86.036674,0.62250733,0.31369117,6.162077,0.31369117
01GKDCB14TMRKDM16W2KZ31WT6,2022-12-04 01:34:48.714997,12.553037,2.7117,85.80831,0.66085047,0.15126164,-8.121477,0.3025233
01GKDCB14TMRKDM16W2KZ31WT6,2022-12-04 01:34:48.724997,12.447733,2.9168694,85.46675,0.5185337,0.41212738,26.086573,0.41212738
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:15.685116,5.2633057,-49.762623,498.11273,23.193235,0.46895093,5.5267434,0.46895093
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:15.695116,4.8424253,-49.89124,497.87592,24.588526,0.499762,3.081108,0.499762
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:15.695116,163.12704,71.64416,520.65826,31.668615,0.45160043,-0.8171977,0.45160043
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:15.705116,4.434462,-50.03203,497.68628,19.750322,0.47140265,-2.8359368,0.47140265
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:15.705116,162.9275,71.987755,520.6012,30.633097,0.4014164,-5.018404,0.4014164
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:15.725116,4.0219226,-50.21089,497.51334,21.249294,0.24087645,-11.526309,0.4817529
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:15.725116,162.71567,72.31468,520.5013,33.057262,0.20108461,-10.016588,0.40216923
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:15.735116,3.6133387,-50.39313,497.33536,27.678967,0.481486,24.060953,0.481486
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:15.735116,162.5257,72.64139,520.50055,40.3503,0.3779243,17.683968,0.3779243
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:15.745116,3.2110887,-50.568623,497.18173,32.36102,0.4649829,-1.6503086,0.4649829
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:15.745116,162.35445,72.956085,520.5396,43.384365,0.3604045,-1.7519827,0.3604045
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:15.755116,2.819742,-50.73001,497.03986,38.26229,0.44645852,-1.8524383,0.44645852
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:15.755116,162.10345,73.21913,520.30237,47.629475,0.4341439,7.373944,0.4341439
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:15.765116,2.4402273,-50.868107,496.90732,28.396288,0.42504793,-2.141057,0.42504793
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:15.765116,161.90631,73.48899,520.22144,34.72214,0.34385392,-9.028998,0.34385392
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:15.775116,2.0717914,-50.9783,496.7646,29.306473,0.41019517,-1.4852757,0.41019517
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:15.775116,161.80084,73.80602,520.4555,33.36482,0.40792146,6.406754,0.40792146
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:15.785116,1.7168921,-51.05678,496.6711,30.542276,0.375302,-3.48932,0.375302
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:15.785116,161.59831,74.07463,520.35736,34.059525,0.35042125,-5.7500224,0.35042125
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:15.805116,1.3645847,-51.106373,496.63306,28.982992,0.1789055,-9.819824,0.357811
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:15.805116,161.46124,74.40743,520.47675,35.008217,0.18960088,-8.041018,0.37920177
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:15.815116,1.0241961,-51.14724,496.67023,34.29651,0.34484416,16.593866,0.34484416
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:15.815116,161.32689,74.73407,520.5965,41.27337,0.37293875,18.333786,0.37293875
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:15.825116,0.69810045,-51.176807,496.72128,40.237907,0.3313881,-1.3456061,0.3313881
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:15.825116,161.22711,75.05616,520.7825,45.440857,0.38507718,1.2138413,0.38507718
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:15.835116,0.40189102,-51.181427,496.82187,38.951538,0.31285805,-1.8530048,0.31285805
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:15.835116,161.16324,75.371155,521.01904,43.56507,0.39906487,1.3987693,0.39906487
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:15.845116,0.12786023,-51.18987,496.98074,42.398766,0.31686938,0.40113506,0.31686938
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:15.845116,161.0866,75.65741,521.1959,43.980583,0.3451335,-5.393133,0.3451335
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:15.855116,-0.12440957,-51.209976,497.15936,42.671246,0.30975673,-0.71126723,0.30975673
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:15.855116,161.07925,75.95637,521.57916,42.677006,0.48608977,14.095625,0.48608977
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:15.865116,-0.35868952,-51.256245,497.35977,43.18042,0.31175408,0.19973458,0.31175408
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:15.865116,161.10512,76.25769,522.0864,44.1799,0.59060585,10.451605,0.59060585
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:15.875117,-0.56704736,-51.33663,497.59436,38.800644,0.32386336,1.2108072,0.32389572
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:15.875117,161.07208,76.51753,522.4111,40.59599,0.41707525,-17.351324,0.41711694
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:15.885117,-0.7538557,-51.44448,497.8465,33.230473,0.33179662,0.79332614,0.33179662
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:15.885117,161.00594,76.74617,522.599,38.193645,0.30327597,-11.379926,0.30327597
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:15.895117,-0.9208437,-51.57259,498.07278,28.9613,0.30904198,-2.2754633,0.30904198
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:15.895117,160.96748,76.99153,522.92126,36.308872,0.40686318,10.358722,0.40686318
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:15.905117,-1.0526152,-51.69916,498.22543,23.68484,0.23808819,-7.0953784,0.23808819
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:15.905117,160.9136,77.198105,523.1515,34.305183,0.3139639,-9.289929,0.3139639
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:15.915117,-1.1611166,-51.797844,498.283,25.84615,0.15755104,-8.053716,0.15755104
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:15.915117,160.89201,77.441956,523.52106,37.29186,0.443275,12.931111,0.443275
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:15.925117,-1.2462014,-51.85872,498.3277,23.105333,0.11377601,-4.3775024,0.11377601
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:15.925117,160.85942,77.70454,523.8548,33.45776,0.42589283,-1.7382196,0.42589283
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:15.935117,-1.3139272,-51.874832,498.35583,23.612206,0.07508206,-3.869395,0.07508206
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:15.935117,160.81169,77.97337,524.1611,27.640543,0.41032755,-1.5565267,0.41032755
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:15.935117,54.894173,55.396706,523.452,10.768718,0.17826325,-0.0964826,0.17826325
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:15.945117,-1.3704281,-51.84159,498.348,22.396318,0.06601881,-0.90632516,0.06601881
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:15.945117,160.72899,78.24176,524.35474,27.709013,0.34112847,-6.9199076,0.34112847
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:15.945117,54.71584,55.423084,523.31836,11.630587,0.22442389,4.616064,0.22442389
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:15.955117,-1.4154282,-51.76369,498.31128,26.326876,0.09716524,3.1146429,0.09716524
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:15.955117,160.6152,78.50124,524.4479,31.46856,0.2982554,-4.2873054,0.2982554
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:15.955117,54.55614,55.4404,523.2325,15.547402,0.18213189,-4.2291994,0.18213189
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:15.965117,-1.4572588,-51.641933,498.19788,30.174706,0.17156215,7.4396915,0.17156215
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:15.965117,160.52208,78.7582,524.5932,33.922005,0.30955973,1.1304296,0.30955973
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:15.965117,54.404583,55.44783,523.1304,18.463606,0.18292196,0.079006195,0.18292196
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:15.975117,-1.5093808,-51.490257,498.03647,28.089056,0.22753833,5.5976176,0.22753833
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:15.975117,160.42676,78.980606,524.72253,29.432497,0.2743639,-3.519583,0.2743639
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:15.975117,54.290592,55.464947,523.26263,17.519428,0.17544712,-0.7474837,0.17544712
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:15.985117,-1.5708808,-51.31789,497.83527,26.26147,0.27197963,4.444129,0.27197963
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:15.985117,160.35864,79.177155,524.9458,21.51317,0.30516484,3.0800962,0.30516484
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:15.985117,54.17773,55.471687,523.39716,11.228807,0.17574404,0.029692834,0.17574404
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:15.995117,-1.6474528,-51.142277,497.64185,25.938995,0.27225527,0.027565522,0.27225527
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:15.995117,160.25977,79.30534,525.0608,19.480698,0.1985451,-10.661976,0.1985451
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:15.995117,54.076546,55.471123,523.56665,10.446549,0.19738074,2.1636686,0.19738074
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:16.015117,-1.7579236,-50.998997,497.46725,27.405127,0.12571424,-7.3270516,0.25142848
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:16.015117,160.16446,79.38431,525.2312,21.07413,0.10531661,-4.6614246,0.21063322
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:16.015117,53.954613,55.461845,523.6357,11.83884,0.07022324,-6.3578744,0.14044648
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:16.025117,-1.8919786,-50.8823,497.3024,26.35001,0.24240743,11.669318,0.24240743
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:16.025117,160.0657,79.41897,525.34827,20.980392,0.15704063,5.172402,0.15704063
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:16.025117,53.830784,55.455418,523.61206,10.486628,0.12623179,5.6008544,0.12623179
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:16.035117,-2.054467,-50.81527,497.14532,28.143124,0.2357411,-0.6666335,0.2357411
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:16.035117,159.95854,79.431046,525.43445,22.05136,0.13804443,-1.8996199,0.13804443
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:16.035117,53.733448,55.470444,523.69635,11.553898,0.12964478,0.34129906,0.12964478
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:16.045117,-2.235941,-50.792828,496.94678,30.105534,0.26990107,3.4159963,0.26990107
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:16.045117,159.8747,79.448875,525.5687,24.907707,0.1592951,2.125067,0.1592951
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:16.045117,53.629288,55.4759,523.65607,12.1612835,0.11180808,-1.7836703,0.11180808
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:16.055117,-2.4379282,-50.80841,496.69672,26.789541,0.32183135,5.193028,0.32183135
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:16.055117,159.84352,79.50239,525.8523,17.73062,0.2902357,13.094059,0.2902357
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:16.055117,53.543953,55.48939,523.62787,11.273174,0.09088391,-2.0924168,0.09088391
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:16.065117,-2.6604812,-50.87428,496.45184,29.125431,0.33738858,1.5557243,0.33738858
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:16.065117,159.79115,79.56162,526.06915,19.976381,0.23084365,-5.9392047,0.23084365
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:16.065117,53.456375,55.507687,523.59924,11.854724,0.093940645,0.30567372,0.093940645
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:16.075117,-2.895811,-50.970875,496.1941,31.391954,0.36214215,2.4753556,0.36214215
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:16.075117,159.73965,79.64706,526.2898,22.429873,0.24212667,1.1283028,0.24212667
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:16.075117,53.387688,55.525654,523.61053,12.353555,0.071889184,-2.2051463,0.071889184
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:16.085117,-3.1372843,-51.102287,495.9598,31.720419,0.36120206,-0.094008796,0.36120206
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:16.085117,159.70776,79.768745,526.55945,21.79945,0.29757604,5.544936,0.29757604
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:16.085117,53.29525,55.52554,523.37274,9.562484,0.25513497,18.32458,0.25513497
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:16.095117,-3.3852181,-51.271687,495.7424,29.653097,0.37073287,0.953083,0.37073287
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:16.095117,159.61252,79.884605,526.637,21.457935,0.16884936,-12.872667,0.16884936
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:16.095117,53.237324,55.561142,523.37964,10.06304,0.06834187,-18.67931,0.06834187
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:16.105118,-3.6364417,-51.479454,495.5451,29.67612,0.381017,1.028308,0.3810551
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:16.105118,159.62355,80.07305,527.073,22.002102,0.4750396,30.615961,0.4750871
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:16.105118,53.167423,55.58866,523.222,7.88195,0.17461406,10.626156,0.17463152
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:16.115118,-3.8773966,-51.70687,495.37793,27.63126,0.37110427,-0.9912724,0.37110427
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:16.115118,159.59425,80.238365,527.30414,21.136015,0.2857015,-18.93381,0.2857015
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:16.115118,53.130737,55.632263,523.205,6.8059278,0.059457317,-11.515674,0.059457317
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:16.125118,-4.1160703,-51.95736,495.14658,23.100615,0.41622588,4.5121627,0.41622588
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:16.125118,159.53201,80.375145,527.4353,16.795399,0.19944143,-8.626007,0.19944143
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:16.125118,53.097878,55.669304,523.18567,6.8059278,0.05317632,-0.62809974,0.05317632
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:16.135118,-4.351968,-52.225025,494.9224,24.524576,0.42136994,0.5144064,0.42136994
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:16.135118,159.46167,80.4744,527.5651,17.447008,0.17792085,-2.1520576,0.17792085
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:16.135118,53.035145,55.677578,522.974,7.387573,0.22087304,16.769672,0.22087304
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:16.145118,-4.5896254,-52.517544,494.70978,28.198126,0.43272418,1.1354222,0.43272418
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:16.145118,159.48253,80.57051,528.03394,16.85776,0.47905055,30.11297,0.47905055
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:16.145118,52.98514,55.698433,522.89294,8.662701,0.09752948,-12.334356,0.09752948
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:16.155118,-4.8261504,-52.83106,494.47794,26.224907,0.4560565,2.3332326,0.4560565
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:16.155118,159.4224,80.574165,528.2371,12.324292,0.21192913,-26.712143,0.21192913
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:16.155118,52.925747,55.73431,522.89923,9.157636,0.06967865,-2.7850828,0.06967865
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:16.165118,-5.0637197,-53.157684,494.20242,29.899899,0.48889837,3.2841878,0.48889837
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:16.165118,159.37524,80.53291,528.49713,14.2590885,0.26740932,5.5480204,0.26740932
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:16.165118,52.853443,55.767075,522.78546,11.6452055,0.13871986,6.9041214,0.13871986
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:16.175118,-5.302897,-53.51936,493.9972,35.715576,0.47972643,-0.91719496,0.47972643
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:16.175118,159.28226,80.41572,528.6337,19.098501,0.20261191,-6.4797425,0.20261191
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:16.175118,52.7795,55.826057,522.7495,17.496119,0.10120813,-3.7511735,0.10120813
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:16.185118,-5.5443797,-53.89527,493.79254,40.837166,0.49143285,1.1706408,0.49143285
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:16.185118,159.20897,80.277306,528.89124,24.404951,0.30140275,9.879085,0.30140275
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:16.185118,52.69667,55.904118,522.7327,21.427048,0.115039565,1.3831441,0.115039565
01GKDCBW3BTAVSWH7F44XCF36C,2022-12-04 01:35:16.185118,-87.81695,17.554148,511.92383,42.192,0.38878766,3.8560336,0.38878766
01GKDCBVKD2MRY0Y5HBPNH76WV,2022-12-04 01:35:16.195118,-5.7870464,-54.281803,493.5829,40.21942,0.50224215,1.0809298,0.50224215
01GKDCBVKQ7K8CD0YKW6HMY4Q3,2022-12-04 01:35:16.195118,159.14154,80.13928,529.1785,21.987783,0.3257451,2.4342344,0.3257451
01GKDCBVVHH2JXFTN25RJY7WXY,2022-12-04 01:35:16.195118,52.59711,55.99433,522.6539,22.272272,0.15579176,4.075219,0.15579176
01GKDCBW3BTAVSWH7F44XCF36C,2022-12-04 01:35:16.195118,-88.17577,17.480785,511.7773,43.951626,0.39446467,0.56770235,0.39446467
