id,datetime,x_cm,y_cm,z_cm,size_mm2,speed_mps,acceleration_mps2,distance_cm
01GJGY72ZJK7KTM31GQ98N6B0M,2022-11-23 00:29:17.562684,21.706482,-46.846016,149.2415,2.009707,0.3943873,0.26244769,0.3943873
01GJGY72ZJK7KTM31GQ98N6B0M,2022-11-23 00:29:17.572684,21.766993,-47.034237,149.58601,1.4307212,0.3972125,0.28251952,0.3972125
01GJGY72ZJK7KTM31GQ98N6B0M,2022-11-23 00:29:17.582684,21.82327,-47.23638,149.9427,1.3601592,0.41384315,1.6630666,0.41384315
01GJGY72ZJK7KTM31GQ98N6B0M,2022-11-23 00:29:17.592684,21.863317,-47.4312,150.26653,1.5797433,0.38001534,-3.382783,0.38001534
01GJGY72ZJK7KTM31GQ98N6B0M,2022-11-23 00:29:17.602684,21.889715,-47.63076,150.57434,1.9233366,0.36779085,-1.2224491,0.36779085
01GJGY72ZJK7KTM31GQ98N6B0M,2022-11-23 00:29:17.612684,21.905094,-47.838455,150.87704,2.1177504,0.3674318,-0.03590337,0.3674318
01GJGY72ZJK7KTM31GQ98N6B0M,2022-11-23 00:29:17.622684,21.91189,-48.05985,151.18326,2.1732776,0.37793338,1.0501565,0.37793338
01GJGY72ZJK7KTM31GQ98N6B0M,2022-11-23 00:29:17.632684,21.907494,-48.294807,151.4795,2.5370576,0.37812996,0.01965821,0.37812996
01GJGY72ZJK7KTM31GQ98N6B0M,2022-11-23 00:29:17.642684,21.895977,-48.54033,151.77486,2.936214,0.38425037,0.612042,0.38425037
01GJGY77GW51BAGD6EGYXWEYX8,2022-11-23 00:29:19.982694,53.0793,-71.793,225.51038,1.5628057,0.6111404,19.015608,0.6111404
01GJGY77GW51BAGD6EGYXWEYX8,2022-11-23 00:29:19.992694,53.29538,-71.77564,225.84691,1.5187333,0.40030298,-21.083738,0.40030298
01GJGY77GW51BAGD6EGYXWEYX8,2022-11-23 00:29:20.002694,53.606007,-71.86325,226.53766,1.5090008,0.76243854,36.21356,0.76243854
01GJGY77GW51BAGD6EGYXWEYX8,2022-11-23 00:29:20.022695,53.979965,-72.00785,227.4581,1.439111,0.50196385,-13.023085,1.0039779
01GJGY77GW51BAGD6EGYXWEYX8,2022-11-23 00:29:20.042695,54.36618,-72.0659,228.25842,1.5192131,0.4452644,-2.8349717,0.8905288
01GJGY8XR621VCGB99QKAKH2VG,2022-11-23 00:30:15.592939,-27.960299,8.781105,243.08751,1.4059306,0.95036113,19.261707,1.9007223
01GJGY8XR621VCGB99QKAKH2VG,2022-11-23 00:30:15.602939,-29.332212,8.202106,241.62364,1.2181958,2.08813,113.776886,2.08813
01GJGY8XR621VCGB99QKAKH2VG,2022-11-23 00:30:15.622939,-30.910326,7.6548758,240.86607,1.3153021,0.917037,-58.554653,1.834074
01GJGY8XR621VCGB99QKAKH2VG,2022-11-23 00:30:15.632939,-32.31058,7.0887656,238.78964,1.3685614,2.567639,165.06023,2.567639
01GJGY8XR621VCGB99QKAKH2VG,2022-11-23 00:30:15.642939,-33.84426,6.5192976,236.90732,1.4439502,2.4939046,-7.3734593,2.4939046
01GJGY8XR621VCGB99QKAKH2VG,2022-11-23 00:30:15.652939,-35.469257,5.9560933,235.37845,1.5481957,2.3011453,-19.275934,2.3011453
01GJGY8XR621VCGB99QKAKH2VG,2022-11-23 00:30:15.672939,-36.521927,5.8129864,235.84447,1.5463271,0.5800359,-86.055466,1.1600718
01GJGY8XR621VCGB99QKAKH2VG,2022-11-23 00:30:15.682939,-37.445274,5.724244,236.5575,1.5462053,1.1699828,58.994682,1.1699828
01GJGY8XR621VCGB99QKAKH2VG,2022-11-23 00:30:15.692940,-38.356487,5.645143,237.35106,1.5461707,1.2107879,4.0801034,1.210909
01GJGY8XR621VCGB99QKAKH2VG,2022-11-23 00:30:15.712940,-39.424587,5.4927874,237.03839,1.5020066,0.5616523,-32.45678,1.1233046
01GJGY8XR621VCGB99QKAKH2VG,2022-11-23 00:30:15.722940,-40.268856,5.392725,237.28029,1.9691688,0.8839216,32.226933,0.8839216
01GJGY8XR621VCGB99QKAKH2VG,2022-11-23 00:30:15.792940,-41.523365,5.282248,237.35481,1.736094,0.18022366,-10.052828,1.2615656
01GJGY8XR621VCGB99QKAKH2VG,2022-11-23 00:30:15.802940,-42.649235,5.1713467,237.04448,2.0416343,1.1731079,99.28842,1.1731079
01GJGY9PY5XDRVACJEZAMW3H9R,2022-11-23 00:30:41.323052,6.9049582,-47.57174,268.4643,2.3338232,0.43316785,8.337133,0.8663357
01GJGY9PY5XDRVACJEZAMW3H9R,2022-11-23 00:30:41.353052,6.1511703,-47.65197,268.64035,2.1626403,0.25940737,-5.7920156,0.77822214
01GJGY9PY5XDRVACJEZAMW3H9R,2022-11-23 00:30:41.383053,5.273062,-47.688538,268.58624,2.1748807,0.2935014,1.1364294,0.8805336
01GJGY9PY5XDRVACJEZAMW3H9R,2022-11-23 00:30:41.593053,3.9750767,-47.859234,268.55463,2.673079,0.062359184,-1.1006773,1.3095429
01GJGY9PY5XDRVACJEZAMW3H9R,2022-11-23 00:30:41.603053,2.747112,-48.041023,268.568,2.6730793,1.2414194,117.90603,1.2414194
01GJGY9PY5XDRVACJEZAMW3H9R,2022-11-23 00:30:41.633054,1.1986758,-48.24388,268.56607,2.1388516,0.5205389,-24.02855,1.5616689
01GJGY9PY5XDRVACJEZAMW3H9R,2022-11-23 00:30:41.713054,-0.68961895,-48.644623,269.4516,2.468583,0.26547247,-3.1883311,2.1237798
01GJGY9PY5XDRVACJEZAMW3H9R,2022-11-23 00:30:41.723054,-2.735088,-48.98813,270.0019,2.4979446,2.1458654,188.0393,2.1458654
01GJGY9PY5XDRVACJEZAMW3H9R,2022-11-23 00:30:41.763054,-5.1350975,-49.32102,270.4319,2.496574,0.61521214,-38.266335,2.4608486
01GJGY9PY5XDRVACJEZAMW3H9R,2022-11-23 00:30:41.783054,-7.4772344,-49.72358,271.10336,2.4851887,1.234759,30.97734,2.469518
01GJGY9PY5XDRVACJEZAMW3H9R,2022-11-23 00:30:41.803054,-9.85217,-49.987442,270.7326,2.5060697,1.2090684,-1.2845236,2.4181368
01GJGY9PY5XDRVACJEZAMW3H9R,2022-11-23 00:30:41.823054,-12.09056,-50.218784,270.1936,2.3129678,1.1569834,-2.6042526,2.3139668
01GJGY9PY5XDRVACJEZAMW3H9R,2022-11-23 00:30:41.833054,-14.298469,-50.610107,270.32172,1.9964699,2.245975,108.89917,2.245975
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.343127,29.103989,-61.352688,192.81436,1.6602852,0.44149053,-0.008316633,0.44149053
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.393127,29.184374,-60.97885,192.42532,1.4101701,0.109100044,-6.6478095,0.5455002
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.423127,29.340435,-60.63706,192.00508,1.6331468,0.18790801,2.6269321,0.56372404
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.433128,29.538317,-60.294304,191.51819,1.4959624,0.62738717,43.94352,0.62744987
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.443128,29.774435,-60.011036,191.09389,1.6936594,0.56216544,-6.522168,0.56216544
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.453128,30.045486,-59.75207,190.67036,1.9424549,0.565603,0.34375656,0.565603
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.463128,30.353382,-59.5147,190.23781,1.4490789,0.5815919,1.5988902,0.5815919
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.483128,30.728697,-59.286453,189.81877,1.7029492,0.30354008,-13.902593,0.60708016
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.493128,31.131247,-59.059036,189.34589,2.2950203,0.661348,35.780792,0.661348
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.503128,31.570377,-58.850758,188.88335,2.85922,0.6709414,0.9593406,0.6709414
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.513128,32.040287,-58.64764,188.4092,2.8629081,0.6977731,2.6831713,0.6977731
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.523128,32.49759,-58.498405,188.0139,2.6037831,0.6226207,-7.515241,0.6226207
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.533128,32.911095,-58.372185,187.68372,1.9065938,0.5439995,-7.862123,0.5439995
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.543128,33.31154,-58.242546,187.36917,1.9506884,0.5254546,-1.8544875,0.5254546
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.553128,33.71157,-58.12069,187.08105,1.9253834,0.507829,-1.762562,0.507829
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.563128,34.11262,-57.999336,186.80984,1.5860659,0.49911895,-0.8710043,0.49911895
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.603128,34.589203,-57.848366,186.49725,1.2487969,0.14740096,-8.79295,0.58960384
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.613128,35.10942,-57.82976,186.60408,1.2171453,0.53139704,38.39961,0.53139704
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.623128,35.60149,-57.71002,186.37688,1.260209,0.55506146,2.3664386,0.55506146
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.633128,36.07928,-57.576958,186.0948,1.2782815,0.57057256,1.5511106,0.57057256
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.643128,36.555527,-57.451115,185.81679,1.2407478,0.56563413,-0.49384013,0.56563413
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.653128,37.032616,-57.33014,185.52051,1.0956794,0.57447416,0.8840015,0.57447416
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.663129,37.563034,-57.312645,185.54001,1.2231756,0.5310148,-4.3455014,0.5310679
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.683129,38.102055,-57.22779,185.26762,1.4299433,0.30492938,-11.304271,0.60985875
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.693129,38.69204,-57.247074,185.29639,1.1832875,0.59099865,28.606924,0.59099865
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.703129,39.255325,-57.186478,185.01161,1.0258851,0.634078,4.3079433,0.634078
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.713129,39.772945,-57.24079,185.02429,0.9572602,0.52061737,-11.34607,0.52061737
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.733129,40.23388,-57.113724,184.37411,1.0564532,0.40352395,-5.8546696,0.8070479
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.743129,40.728012,-57.09955,184.0636,1.0602163,0.5837756,18.025162,0.5837756
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.753129,41.23841,-57.10491,183.80109,1.17566,0.5739697,-0.98058426,0.5739697
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.763129,41.755642,-57.119553,183.56027,1.0215336,0.5707377,-0.32320213,0.5707377
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.773129,42.27461,-57.136333,183.34242,1.2853534,0.5630844,-0.76532775,0.5630844
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.783129,42.749985,-57.06171,182.83061,1.9538383,0.702493,13.940855,0.702493
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.793129,43.225273,-57.067352,182.61386,1.2943848,0.5224115,-18.008144,0.5224115
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.803129,43.653294,-56.972755,182.09787,1.1543005,0.67705,15.463845,0.67705
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.813129,44.10603,-56.960754,181.89482,1.2636944,0.4963278,-18.07222,0.4963278
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.823129,44.525146,-56.864185,181.4501,1.1727036,0.6186814,12.235358,0.6186814
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.833129,44.933224,-56.83358,181.28453,1.3197693,0.44144538,-17.723602,0.44144538
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.843129,45.33376,-56.80396,181.1368,1.632851,0.42794266,-1.3502723,0.42794266
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.853129,45.721184,-56.76556,180.98132,1.9435391,0.41921335,-0.8729289,0.41921335
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.863129,46.099056,-56.717846,180.82657,2.291468,0.4111128,-0.8100581,0.4111128
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.873129,46.467045,-56.667694,180.66791,2.1421506,0.40386087,-0.7251915,0.40386087
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.883129,46.82557,-56.610462,180.48758,2.1408849,0.40538582,0.1524956,0.40538582
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.893129,47.174812,-56.551,180.31544,1.4789643,0.39387527,-1.1510557,0.39387527
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.903130,47.509445,-56.4837,180.12048,1.2172626,0.3930447,-0.08304727,0.39308402
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.913130,47.8819,-56.487335,180.14062,1.3334304,0.37301615,-2.0028546,0.37301615
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.943130,48.26372,-56.4198,179.8633,1.5759723,0.15890759,-7.1369524,0.47672278
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.953130,48.62822,-56.3447,179.53104,2.214673,0.49889633,33.998875,0.49889633
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.963130,48.912285,-56.206886,178.99791,2.3442905,0.6196085,12.071222,0.6196085
01GJGYA7N50PPKXKHD0A8KBCPS,2022-11-23 00:30:58.973130,49.26,-56.139557,178.64697,2.5775554,0.49858403,-12.10245,0.49858403
01GJGYAXVFADFRG41N5CH36FDT,2022-11-23 00:31:21.123227,-13.084171,-60.823994,192.842,1.3602979,0.4650196,-52.44468,0.4650196
01GJGYAXVFADFRG41N5CH36FDT,2022-11-23 00:31:21.133227,-12.685225,-60.680977,192.66292,1.3696268,0.4600883,-0.49312884,0.4600883
01GJGYAXVFADFRG41N5CH36FDT,2022-11-23 00:31:21.143227,-12.292488,-60.52256,192.40974,1.2520632,0.49339446,3.3306146,0.49339446
01GJGYAXVFADFRG41N5CH36FDT,2022-11-23 00:31:21.153228,-11.900349,-60.360527,192.12552,1.0665728,0.51064175,1.724558,0.51069283
01GJGYAXVFADFRG41N5CH36FDT,2022-11-23 00:31:21.163228,-11.514412,-60.137035,191.62263,1.1347564,0.67215735,16.151558,0.67215735
01GJGYAXVFADFRG41N5CH36FDT,2022-11-23 00:31:21.173228,-11.135011,-59.865593,190.94292,1.2750713,0.82440364,15.2246275,0.82440364
01GJGYAXVFADFRG41N5CH36FDT,2022-11-23 00:31:21.183228,-10.776023,-59.747078,190.74373,1.2737783,0.42731026,-39.709335,0.42731026
01GJGYAXVFADFRG41N5CH36FDT,2022-11-23 00:31:21.193228,-10.38919,-59.66212,190.67554,1.3247237,0.4018798,-2.5430467,0.4018798
01GJGYAXVFADFRG41N5CH36FDT,2022-11-23 00:31:21.213228,-10.004269,-59.53512,190.43973,1.0618694,0.23446932,-8.370523,0.46893865
01GJGYAXVFADFRG41N5CH36FDT,2022-11-23 00:31:21.223228,-9.610958,-59.48185,190.43071,1.2251658,0.39700294,16.25336,0.39700294
01GJGYAXVFADFRG41N5CH36FDT,2022-11-23 00:31:21.233228,-9.220797,-59.38148,190.22208,1.3494203,0.4536882,5.668529,0.4536882
01GJGYAXVFADFRG41N5CH36FDT,2022-11-23 00:31:21.243228,-8.829052,-59.276295,189.96738,1.7396688,0.4789494,2.5261188,0.4789494
01GJGYAXVFADFRG41N5CH36FDT,2022-11-23 00:31:21.263228,-8.4173,-59.16809,189.671,1.4238062,0.25936875,-10.9790325,0.5187375
01GJGYAXVFADFRG41N5CH36FDT,2022-11-23 00:31:21.273228,-7.9964857,-59.056343,189.3469,1.6711063,0.54279286,28.342411,0.54279286
01GJGYAXVFADFRG41N5CH36FDT,2022-11-23 00:31:21.283228,-7.568715,-59.00924,189.21188,2.1519217,0.4510354,-9.175747,0.4510354
01GJGYAXVFADFRG41N5CH36FDT,2022-11-23 00:31:21.293228,-7.1367884,-59.021755,189.24586,2.6701355,0.43344247,-1.7592933,0.43344247
01GJGYAXVFADFRG41N5CH36FDT,2022-11-23 00:31:21.303228,-6.685761,-58.883297,188.77466,2.2001967,0.6668053,23.336285,0.6668053
01GJGYAXVFADFRG41N5CH36FDT,2022-11-23 00:31:21.313228,-6.2613487,-58.7708,188.35252,1.7634395,0.6090845,-5.7720857,0.6090845
01GJGYAYTDJVYB00CK8ZCRAS7T,2022-11-23 00:31:22.053232,30.75737,-50.47474,170.69759,2.0623317,0.6839032,0.5825431,0.68397164
01GJGYAYTDJVYB00CK8ZCRAS7T,2022-11-23 00:31:22.063232,31.409124,-50.32834,170.62735,2.0824354,0.6716764,-1.2226866,0.6716764
01GJGYAYTDJVYB00CK8ZCRAS7T,2022-11-23 00:31:22.083232,32.061993,-50.16857,170.53871,2.2198918,0.33897611,-16.635014,0.67795223
01GJGYAYTDJVYB00CK8ZCRAS7T,2022-11-23 00:31:22.093232,32.685173,-50.006386,170.42351,2.5098927,0.65416485,31.518873,0.65416485
01GJGYAYTDJVYB00CK8ZCRAS7T,2022-11-23 00:31:22.103232,33.216045,-49.787086,170.09526,2.7864795,0.66156465,0.739982,0.66156465
01GJGYAYTDJVYB00CK8ZCRAS7T,2022-11-23 00:31:22.113232,33.8654,-49.777596,170.43773,2.185762,0.7341912,7.2626505,0.7341912
01GJGYAYTDJVYB00CK8ZCRAS7T,2022-11-23 00:31:22.123232,34.333923,-49.655758,170.31963,2.2862878,0.49830547,-23.588568,0.49830547
01GJGYAYTDJVYB00CK8ZCRAS7T,2022-11-23 00:31:22.133232,34.741947,-49.51596,170.08891,2.6183922,0.4891336,-0.9171884,0.4891336
01GJGYAYTDJVYB00CK8ZCRAS7T,2022-11-23 00:31:22.143232,35.10817,-49.37707,169.80952,2.5649261,0.48111767,-0.8015932,0.48111767
01GJGYAYTDJVYB00CK8ZCRAS7T,2022-11-23 00:31:22.153232,35.43532,-49.236202,169.4826,2.6283696,0.48347583,0.23581882,0.48347583
01GJGYAYTDJVYB00CK8ZCRAS7T,2022-11-23 00:31:22.173232,35.746044,-49.088272,169.11517,2.8691666,0.25170892,-11.588346,0.50341785
01GJGYAYTDJVYB00CK8ZCRAS7T,2022-11-23 00:31:22.183232,36.03149,-48.9374,168.71803,2.050689,0.5118263,26.011738,0.5118263
01GJGYAYTDJVYB00CK8ZCRAS7T,2022-11-23 00:31:22.193232,36.264954,-48.79297,168.30766,1.9533815,0.49372798,-1.8098338,0.49372798
01GJGYAYTDJVYB00CK8ZCRAS7T,2022-11-23 00:31:22.203232,36.47712,-48.649265,167.9172,2.2660544,0.46704376,-2.6684198,0.46704376
01GJGYAYTDJVYB00CK8ZCRAS7T,2022-11-23 00:31:22.213232,36.727486,-48.550365,167.70221,1.830405,0.34450677,-12.253701,0.34450677
01GJGYAYTDJVYB00CK8ZCRAS7T,2022-11-23 00:31:22.233232,36.880657,-48.361973,167.19348,1.7463382,0.2818493,-3.1328733,0.5636986
01GJGYAYTDJVYB00CK8ZCRAS7T,2022-11-23 00:31:22.273232,37.096523,-48.163967,166.72089,1.5728881,0.13900304,-3.5711563,0.55601215
01GJGYAYTDJVYB00CK8ZCRAS7T,2022-11-23 00:31:22.283233,37.310738,-47.960556,166.23802,1.4664792,0.56600934,42.69636,0.56606597
01GJGYAYTDJVYB00CK8ZCRAS7T,2022-11-23 00:31:22.293233,37.53087,-47.75497,165.7541,1.2541814,0.5699908,0.39814612,0.5699908
01GJGYAYTDJVYB00CK8ZCRAS7T,2022-11-23 00:31:22.303233,37.762863,-47.552227,165.27328,1.292394,0.571064,0.10731638,0.571064
01GJGYAYTDJVYB00CK8ZCRAS7T,2022-11-23 00:31:22.323233,38.03332,-47.356926,164.7978,1.0422237,0.2904219,-14.032103,0.5808438
01GJGYAYTDJVYB00CK8ZCRAS7T,2022-11-23 00:31:22.333233,38.331055,-47.165073,164.31807,1.2365143,0.5963128,30.589094,0.5963128
01GJGYAYTDJVYB00CK8ZCRAS7T,2022-11-23 00:31:22.343233,38.707016,-47.06965,164.14821,1.2668427,0.42344502,-17.286783,0.42344502
01GJGYAYTDJVYB00CK8ZCRAS7T,2022-11-23 00:31:22.353233,39.07395,-46.89534,163.68651,1.4008204,0.6149729,19.152788,0.6149729
01GJGYAYTDJVYB00CK8ZCRAS7T,2022-11-23 00:31:22.363233,39.45519,-46.71311,163.18703,1.7183625,0.6542422,3.926931,0.6542422
01GJGYAYTDJVYB00CK8ZCRAS7T,2022-11-23 00:31:22.373233,39.898407,-46.571938,162.83115,1.521144,0.5856866,-6.855561,0.5856866
01GJGYAYTDJVYB00CK8ZCRAS7T,2022-11-23 00:31:22.393233,40.32247,-46.41622,162.40607,1.5138708,0.3101494,-13.776861,0.6202988
01GJGYAYTDJVYB00CK8ZCRAS7T,2022-11-23 00:31:22.413233,40.80498,-46.24009,161.95853,1.2299473,0.34063736,1.5243982,0.6812747
01GJGYAYTDJVYB00CK8ZCRAS7T,2022-11-23 00:31:22.423233,41.31209,-46.05458,161.49811,1.2623311,0.7096145,36.89772,0.7096145
01GJGYBPXBD84YDV7ANWW1967H,2022-11-23 00:31:46.723340,29.397678,-62.28973,194.42128,1.9689989,0.40879202,0.056960918,0.40879202
01GJGYBPXBD84YDV7ANWW1967H,2022-11-23 00:31:46.733340,29.234001,-62.236645,194.78517,2.4664469,0.40251982,-0.6272189,0.40251982
01GJGYBPXBD84YDV7ANWW1967H,2022-11-23 00:31:46.743340,29.066223,-62.17655,195.12727,2.356077,0.38574952,-1.6770303,0.38574952
01GJGYBPXBD84YDV7ANWW1967H,2022-11-23 00:31:46.753340,28.899914,-62.115078,195.45822,1.6559663,0.37544522,-1.0304316,0.37544522
01GJGYBPXBD84YDV7ANWW1967H,2022-11-23 00:31:46.773340,28.756632,-62.09071,195.9133,1.5965605,0.23886187,-6.8291664,0.47772375
01GJGYBPXBD84YDV7ANWW1967H,2022-11-23 00:31:46.783340,28.614477,-62.022663,196.1915,1.6769468,0.31973362,8.0871725,0.31973362
01GJGYBPXBD84YDV7ANWW1967H,2022-11-23 00:31:46.793340,28.458275,-61.90721,196.39024,1.7324748,0.2779055,-4.1828103,0.2779055
01GJGYBPXBD84YDV7ANWW1967H,2022-11-23 00:31:46.803340,28.350086,-61.83468,196.71265,1.9703623,0.3477166,6.9811106,0.3477166
01GJGYBPXBD84YDV7ANWW1967H,2022-11-23 00:31:46.813340,28.224293,-61.70826,196.89119,2.298759,0.2523537,-9.536292,0.2523537
01GJGYBPXBD84YDV7ANWW1967H,2022-11-23 00:31:46.823340,28.149513,-61.63353,197.21893,1.8970597,0.34437877,9.202507,0.34437877
01GJGYBPXBD84YDV7ANWW1967H,2022-11-23 00:31:46.833340,28.091425,-61.574512,197.57944,1.8627703,0.3698834,2.5504625,0.3698834
01GJGYBPXBD84YDV7ANWW1967H,2022-11-23 00:31:46.843341,28.035803,-61.505806,197.93361,1.9202352,0.36500174,-0.48811725,0.36503822
01GJGYBPXBD84YDV7ANWW1967H,2022-11-23 00:31:46.853341,27.98746,-61.43847,198.30507,1.5553997,0.38060167,1.559995,0.38060167
01GJGYBPXBD84YDV7ANWW1967H,2022-11-23 00:31:46.863341,27.950743,-61.388805,198.72661,1.548822,0.42603993,4.5438266,0.42603993
01GJGYBPXBD84YDV7ANWW1967H,2022-11-23 00:31:46.873341,27.911701,-61.32829,199.11685,1.3923892,0.39683428,-2.920566,0.39683428
01GJGYBPXBD84YDV7ANWW1967H,2022-11-23 00:31:46.923341,27.80277,-61.214146,199.63863,1.4627987,0.10902044,-5.7562766,0.5451022
01GJGYBPXBD84YDV7ANWW1967H,2022-11-23 00:31:46.933341,27.670887,-61.086452,200.07755,1.4344296,0.47576168,36.67412,0.47576168
01GJGYBPXBD84YDV7ANWW1967H,2022-11-23 00:31:46.943341,27.550035,-60.992058,200.60652,1.348289,0.55076116,7.499948,0.55076116
01GJGYBPXBD84YDV7ANWW1967H,2022-11-23 00:31:46.953341,27.401266,-60.8613,201.0478,1.4922273,0.4836882,-6.707295,0.4836882
01GJGYBPXBD84YDV7ANWW1967H,2022-11-23 00:31:46.963341,27.257906,-60.751675,201.51302,1.349714,0.4989898,1.5301595,0.4989898
01GJGYBPXBD84YDV7ANWW1967H,2022-11-23 00:31:46.973341,27.114744,-60.641212,201.99191,1.3758532,0.51189834,1.290856,0.51189834
01GJGYBPXBD84YDV7ANWW1967H,2022-11-23 00:31:46.983341,26.96766,-60.508022,202.40117,1.2391669,0.45482525,-5.7073097,0.45482525
01GJGYBPXBD84YDV7ANWW1967H,2022-11-23 00:31:46.993341,26.826279,-60.37295,202.79172,1.1202035,0.43675885,-1.8066413,0.43675885
01GJGYBPXBD84YDV7ANWW1967H,2022-11-23 00:31:47.003341,26.682865,-60.210693,203.11511,1.1536885,0.38921142,-4.754743,0.38921142
01GJGYBPXBD84YDV7ANWW1967H,2022-11-23 00:31:47.023341,26.546886,-60.014904,203.39055,1.4860361,0.18213096,-10.354023,0.36426193
01GJGYBPXBD84YDV7ANWW1967H,2022-11-23 00:31:47.033341,26.51902,-59.923008,203.69916,1.5421942,0.32319722,14.106625,0.32319722
01GJGYBPXBD84YDV7ANWW1967H,2022-11-23 00:31:47.043341,26.526667,-59.83309,204.01564,1.411286,0.3291029,0.59057105,0.3291029
01GJGYBPXBD84YDV7ANWW1967H,2022-11-23 00:31:47.053341,26.540913,-59.70884,204.24098,1.4655168,0.2577215,-7.1381416,0.2577215
01GJGYBPXBD84YDV7ANWW1967H,2022-11-23 00:31:47.063341,26.601599,-59.623367,204.56464,1.6426609,0.34020728,8.248577,0.34020728
01GJGYBPXBD84YDV7ANWW1967H,2022-11-23 00:31:47.073342,26.670864,-59.519077,204.8557,1.8982027,0.3168151,-2.338983,0.3168468
01GJGYBPXBD84YDV7ANWW1967H,2022-11-23 00:31:47.093342,26.738894,-59.38451,205.09787,1.6256832,0.14263827,-8.708842,0.28527653
01GJGYBPXBD84YDV7ANWW1967H,2022-11-23 00:31:47.103342,26.813908,-59.292374,205.41563,1.5089071,0.33925197,19.66137,0.33925197
01GJGYBPXBD84YDV7ANWW1967H,2022-11-23 00:31:47.123342,26.901163,-59.28428,205.97974,1.4443663,0.28543547,-2.6908238,0.57087094
01GJGYBPXBD84YDV7ANWW1967H,2022-11-23 00:31:47.133342,26.91975,-59.247345,206.41478,1.6648886,0.43699756,15.156207,0.43699756
01GJGYBPXBD84YDV7ANWW1967H,2022-11-23 00:31:47.143342,26.89256,-59.22028,206.77959,1.8644074,0.36682352,-7.0174036,0.36682352
01GJGYBPXBD84YDV7ANWW1967H,2022-11-23 00:31:47.163342,26.801369,-59.180984,207.10013,2.1721458,0.167783,-9.952025,0.335566
