"target_id","frame","time_s","x","y","z","vx","vy","vz","size_mm2","speed_mps","speed_mms","speed_ms","horizontal_speed_ms","vertical_speed_ms"
1,183,1.82000803947449,61.4598699990091,-412.99963260415,1478.6646297195,320.02119682024,65.4240094857356,-324.953231914552,1.1510005,0.468191,460.747729634299,0.460747729634299,0.3266402722131,0.324953231914552
1,184,1.83000802993774,64.6244526178188,-412.359950936861,1475.4040539919,313.441337125583,62.3902647846255,-328.447576642765,1.3426393,0.4580368,458.274838455565,0.458274838455565,0.319590389340746,0.328447576642765
1,185,1.840008020401,67.7507510725923,-411.747164846588,1472.06694692858,313.477776752378,60.7552586443222,-340.561298791169,1.6752409,0.45507133,466.842067732633,0.466842067732633,0.319311005088382,0.340561298791169
1,187,1.86000800132751,70.9215042538008,-411.136514707622,1468.56942978452,321.763046659509,61.619569409721,-359.694490407772,2.0919034,0.23587236,486.527035178474,0.486527035178474,0.327610179221967,0.359694490407772
1,189,1.88000798225403,74.1931476645859,-410.509772550638,1464.8781999845,332.189014207662,63.9841525018294,-377.284822802129,1.7917298,0.25204936,506.741897269675,0.506741897269675,0.338295008730007,0.377284822802129
1,190,1.89000797271729,77.5557362239619,-409.852444997076,1461.04943293621,339.750487558162,67.6647337466423,-387.165272875724,2.1390865,0.51816785,519.524646681894,0.519524646681894,0.34642302173645,0.387165272875724
1,191,1.90000796318054,80.984833472241,-409.152462032625,1457.15091649448,346.314777856231,72.5500679155898,-392.239132699334,2.0290685,0.5234615,528.250863640461,0.528250863640461,0.35383249951943,0.392239132699334
1,192,1.9100079536438,84.4943102721774,-408.396248785784,1453.20185577283,356.562615481572,78.9938579787793,-398.15134534227,1.8755641,0.5274485,540.279022501605,0.540279022501605,0.365208061736636,0.39815134534227
1,194,1.93000793457031,88.1283730248239,-407.571609747266,1449.1815376558,370.496625992337,85.7301857770485,-405.969137535386,2.1240015,0.27453616,556.26284727303,0.55626284727303,0.380285964275665,0.405969137535386
1,195,1.94000792503357,91.9050322693085,-406.685960433443,1445.08635661408,384.667479688391,91.1719046153075,-412.621852141667,2.3644404,0.5656657,571.435192288523,0.571435192288523,0.395324406179281,0.412621852141667
1,196,1.95000791549683,95.8171869978319,-405.750906957923,1440.9389194483,397.477647156498,95.7930325643841,-416.328916148899,1.6421081,0.57538694,583.519109797326,0.583519109797326,0.40885790328297,0.416328916148899
1,197,1.96000790596008,99.8438165026318,-404.771135954664,1436.77833843897,407.057201682618,100.103308760875,-414.467935794613,1.821442,0.58742267,589.491227812939,0.589491227812939,0.419185207117998,0.414467935794613
1,198,1.97000908851624,103.933396154856,-403.751519317686,1432.67860158452,409.156293220381,103.610024463455,-403.894699805758,2.011312,0.5925021,584.187331240881,0.584187331240881,0.422070976793193,0.403894699805757
1,199,1.98000907897949,107.999518271249,-402.702595576258,1428.72917195381,403.028156020966,106.018706907034,-384.703210531526,1.6699824,0.5804826,567.158021148571,0.567158021148571,0.41673931991102,0.384703210531526
1,200,1.99000906944275,111.99016703745,-401.639913659094,1424.99684037207,395.762347473846,105.796845485947,-361.820821804739,1.7390217,0.55363953,546.56666133624,0.54656666133624,0.409659380696679,0.361820821804739
1,201,2.00000905990601,115.931221213334,-400.594394067637,1421.4819877406,393.433336709136,103.254363735339,-342.168766212615,1.7930648,0.53407675,531.536187513077,0.531536187513078,0.406756996331316,0.342168766212615
1,202,2.01000905036926,119.869070347313,-399.573915876575,1418.12952123314,394.175298648456,100.985034328305,-329.699855021384,1.9255813,0.53004724,523.711884172978,0.523711884172978,0.406905570400417,0.329699855021384
1,203,2.02000904083252,123.809739908434,-398.568632891855,1414.84637716759,393.421077227139,100.533851686098,-329.714985605088,0.8588034,0.5290774,523.067080854806,0.523067080854806,0.406063048480658,0.329714985605088
1,204,2.03000903129578,127.730974528738,-397.541435430827,1411.44627524822,390.711646870484,106.623692651747,-356.413998036695,0.97652656,0.5168202,539.495264883244,0.539495264883244,0.404999015844409,0.356413998036695
1,206,2.05000901222229,131.611080670335,-396.404072852567,1407.60490012876,384.134563861289,122.339389493463,-417.072133896312,0.9478216,0.263799,580.06504311789,0.580065043117889,0.40314549405213,0.417072133896312
1,207,2.06000900268555,135.425915230764,-395.123478693573,1403.19741036654,381.232308292225,129.405770550586,-449.956930881375,0.95744634,0.6587905,603.775758030906,0.603775758030906,0.40259648078145,0.449956930881375
1,208,2.0700089931488,139.261470960614,-393.875494645457,1398.80446914228,386.053290053345,118.610990437063,-423.229438521549,1.1456991,0.59416085,585.003305498985,0.585003305498985,0.403863479177646,0.423229438521549
1,209,2.08000898361206,143.136749759139,-392.764248309057,1394.76513605765,387.804890006863,103.919383055886,-386.80760769869,1.0232888,0.56222117,557.505153573969,0.557505153573969,0.401487074372203,0.38680760769869
1,210,2.09000897407532,146.993850581475,-391.78966875706,1390.99862971654,382.441036177504,91.4592438584715,-371.291958405919,1.1022422,0.5385761,540.817582754656,0.540817582754656,0.393225049354293,0.371291958405919
1,212,2.11000895500183,150.759262189875,-390.919869515903,1387.2603543597,369.184694503889,83.557279456534,-379.459068062233,1.1690433,0.26877826,535.974198950626,0.535974198950626,0.378522334355725,0.379459068062233
1,213,2.12000894546509,154.348731921622,-390.100189827623,1383.36627780005,347.28458785105,81.1553171463479,-400.577344291763,1.0590471,0.53382146,536.334764135087,0.536334764135087,0.356640954546724,0.400577344291763
1,215,2.1400089263916,157.680311693133,-389.288356718161,1379.25509286537,317.991805069317,81.2752912805268,-419.810003069809,1.1806566,0.26809743,532.883570530609,0.532883570530609,0.328214047633518,0.419810003069809
1,216,2.15000891685486,160.690286230994,-388.48248536527,1375.03263957502,283.214484683219,79.0548564375428,-420.274110938564,1.0988696,0.5253218,512.923427994805,0.512923427994805,0.294041008467767,0.420274110938564
1,217,2.16000890731812,163.334036953407,-387.73656025819,1370.9623616695,245.267834280094,68.0442209605446,-386.912911937065,1.2653978,0.504177,463.12841411664,0.46312841411664,0.25453158259551,0.386912911937065
1,218,2.17000889778137,165.606694088405,-387.158953073686,1367.41399861101,210.636535419853,45.8279471955985,-317.666530517286,0.99697554,0.46636483,383.900996884264,0.383900996884264,0.215564261411398,0.317666530517286
1,219,2.18000888824463,167.538291819676,-386.79198233128,1364.51316157371,173.46248392126,32.0173683303254,-277.180994729735,1.0173682,0.29223806,328.547788064839,0.328547788064839,0.176392588287981,0.277180994729735
1,220,2.19000911712646,169.048172622009,-386.456048255759,1361.66575583606,127.957088976166,36.9740248612511,-298.082323046281,0.8264106,0.32760414,326.486089208043,0.326486089208043,0.13319194845671,0.298082323046281
1,221,2.20001006126404,170.095770973816,-386.034867520388,1358.50861976252,81.9529064160718,47.2209754921853,-331.852256444638,0.8504891,0.34658727,345.068137479937,0.345068137479937,0.0945838220652718,0.331852256444638
1,223,2.22001004219055,170.700223593005,-385.512635840199,1355.0924234907,39.8465766584765,57.1657978377748,-346.508354782736,0.8411651,0.18305767,353.445495158826,0.353445495158826,0.0696826959426024,0.346508354782736
1,224,2.23001003265381,170.915630494054,-384.899490871054,1351.65665103265,4.61864302123783,64.728827956745,-337.704943382573,1.045288,0.35053724,343.883384037435,0.343883384037435,0.0648933974454376,0.337704943382573
1,225,2.24001002311707,170.819076411478,-384.232069684735,1348.37583148106,-22.6653032015229,68.0887369744876,-317.649474580106,1.4931159,0.33369777,325.654695610266,0.325654695610266,0.0717620517543772,0.317649474580106
1,226,2.25001001358032,170.487748752894,-383.548299683306,1345.30314089449,-42.321952562991,68.2735804699586,-297.750199746924,1.2500454,0.3111048,308.395218685805,0.308395218685805,0.0803270157477045,0.297750199746924
1,227,2.26001000404358,169.996389961632,-382.870608504397,1342.40594938104,-54.8528215003985,67.2552952472298,-282.314356437948,1.3056093,0.30285358,295.353182844403,0.295353182844403,0.0867877109120101,0.282314356437948
1,228,2.27000999450684,169.410045352791,-382.198201478188,1339.64267890214,-61.577781466351,67.7347000765358,-271.130972206151,1.1881845,0.29111,286.167462955222,0.286167462955222,0.0915413172549748,0.271130972206151
1,229,2.28000998497009,168.782308924069,-381.503928875164,1336.96177897893,-63.0603639031393,71.8097932162971,-266.412875369667,1.5335146,0.2810227,283.035467848284,0.283035467848284,0.0955680694445781,0.266412875369667
1,230,2.29000997543335,168.170747907539,-380.749796535043,1334.29021780974,-57.9699964967396,79.5476100017154,-268.955854035929,1.7515264,0.2864514,286.401107139992,0.286401107139992,0.0984293795104745,0.268955854035929
1,231,2.30000996589661,167.654863216409,-379.898372459576,1331.55779271698,-43.2933624079092,91.6666914535098,-278.959587072092,1.7928872,0.283955,296.808943211029,0.296808943211029,0.10137602058976,0.278959587072092
1,234,2.33000993728638,167.337021173673,-378.908615492212,1328.70098671149,-18.9745740314164,106.139937033522,-291.975127150109,1.9295201,0.103519365,311.247804116713,0.311247804116713,0.107822635346914,0.291975127150109
1,235,2.34000992774963,167.294410786712,-377.784530521215,1325.72382434102,11.0559296245718,117.926141920489,-303.33041711715,2.2392304,0.32053208,325.634995779905,0.325634995779905,0.118443271350106,0.30333041711715
1,236,2.35000991821289,167.570944830301,-376.55610078497,1322.63154218535,44.9279525215574,127.909907457134,-315.53656222379,1.8750755,0.32692483,343.427994554141,0.343427994554141,0.135570886784264,0.31553656222379
1,238,2.3700098991394,168.200386362275,-375.229176734512,1319.41803473729,81.0249329582346,137.040364261975,-326.260215106422,2.0497653,0.18062244,363.030066467269,0.363030066467269,0.159201448479407,0.326260215106422
1,239,2.38000988960266,169.190696283739,-373.819392022342,1316.11368721642,116.897751676949,144.9412642832,-334.779068028547,2.1102798,0.3732555,383.079729076338,0.383079729076338,0.186207020380914,0.334779068028547
1,240,2.3900101184845,170.54054997475,-372.324210385842,1312.70859539202,153.433144076234,154.684483206256,-347.455316361018,2.6707401,0.38750336,410.114881360626,0.410114881360626,0.217873860400703,0.347455316361018
1,242,2.41001009941101,172.266375658036,-370.721110492483,1309.15359536835,192.073484307201,165.805261849574,-363.427220947444,3.0479624,0.2155873,443.241416337076,0.443241416337076,0.253739252444147,0.363427220947444
1,243,2.42001008987427,174.389324276071,-369.008199657008,1305.44160186543,232.905209091268,176.897688045661,-378.93385782476,2.0458694,0.45395604,478.673685367916,0.478673685367916,0.29246816657159,0.37893385782476
1,246,2.45001101493835,176.907784477003,-367.191797856564,1301.58217002629,268.728325017739,185.397776743622,-392.264950371433,1.8191382,0.16544469,510.351878196035,0.510351878196035,0.326477025666918,0.392264950371433
1,247,2.46001100540161,179.716382495876,-365.324676075939,1297.62726404186,290.298956779255,186.568279300614,-396.307687759992,2.090285,0.5309639,525.491189770092,0.525491189770092,0.345081450020594,0.396307687759992
1,248,2.47001099586487,182.673446341079,-363.479072913521,1293.6936660989,299.774407087963,182.146588966869,-389.055476806099,2.1793597,0.5236617,523.837989315424,0.523837989315424,0.350773538080063,0.389055476806099
1,249,2.48001098632812,185.692980420474,-361.685691943084,1289.86412761996,303.582792248436,176.540604688317,-376.411331586292,2.2133,0.51589155,514.79567538941,0.51479567538941,0.351182426742959,0.376411331586292
1,250,2.49001097679138,188.733023048369,-359.950450180702,1286.17174800844,303.767436105393,170.277812125412,-361.874623986816,1.5861571,0.5125555,502.217514654617,0.502217514654617,0.348237258977642,0.361874623986816
1,251,2.50001096725464,191.760402181956,-358.279941020262,1282.61918513869,301.573991774523,164.073423656763,-349.572916847965,1.5390238,0.49012873,489.967534698847,0.489967534698847,0.34331758018673,0.349572916847965
1,252,2.5100109577179,194.762254179792,-356.669133293598,1279.1677286209,298.705936223343,157.823559378723,-341.039524882824,1.2412337,0.48612052,480.043195725484,0.480043195725484,0.337836517016786,0.341039524882824
1,253,2.52001094818115,197.729236748439,-355.132583314098,1275.78992900392,294.252633277087,148.839650677265,-335.045824050641,1.1129333,0.48066258,470.099519270126,0.470099519270126,0.329754232428077,0.335045824050641
1,254,2.53001093864441,200.63980237794,-353.693348225565,1272.43962729451,287.547990112664,139.553358322045,-337.207576833968,1.437288,0.45610622,464.615901913646,0.464615901913646,0.319623194459967,0.337207576833968
1,256,2.55001091957092,203.462692374506,-352.338330246615,1269.01450718905,275.592094092194,131.222836279434,-348.750413075607,1.2109321,0.23415686,463.4622807821,0.4634622807821,0.305238325063121,0.348750413075607
1,258,2.57001090049744,206.136321832782,-351.069096108208,1265.46477059361,259.039469971152,122.830931767513,-360.247781130983,1.2909822,0.2322157,460.399118821493,0.460399118821493,0.286686038728451,0.360247781130983
1,259,2.58001089096069,208.646764611164,-349.877690767889,1261.82986053283,243.471697020818,115.645280268593,-365.652459266397,0.88764876,0.4591477,454.262059901729,0.454262059901729,0.269540902459346,0.365652459266397
1,260,2.59001111984253,211.013233129118,-348.75351070076,1258.16336999921,230.147130846597,109.263569392284,-367.562560126186,0.86161447,0.44842395,447.223059602006,0.447223059602006,0.254767010096015,0.367562560126186
1,261,2.60001111030579,213.251398670589,-347.686125755085,1254.47878107721,217.329997420216,104.769946003481,-369.421136913791,0.78403866,0.43914926,441.226750960231,0.441226750960231,0.241265557766217,0.369421136913791
1,262,2.61001110076904,215.35742058678,-346.655016003784,1250.79188198236,203.78911677093,101.205055686679,-366.199297271051,0.9595739,0.4426532,431.131526024983,0.431131526024983,0.227535639869493,0.366199297271051
1,263,2.6200110912323,217.325685429475,-345.666008278155,1247.18795550003,189.79956316185,96.4450743287559,-353.029347155625,0.9461079,0.4431228,412.256287389089,0.412256287389089,0.212897925162995,0.353029347155625
1,264,2.63001108169556,219.145497601399,-344.704840060033,1243.68280958003,173.435734967504,98.0674301235946,-354.405034807349,0.843237,0.37472877,406.571154549314,0.406571154549314,0.199241499228359,0.354405034807349
1,265,2.64001107215881,220.777521536583,-343.670595772444,1240.00879765131,152.008329100476,109.908956889973,-383.097868232436,0.98117435,0.41265434,426.556546737706,0.426556546737706,0.187580678430804,0.383097868232436
1,266,2.65001106262207,222.177675878506,-342.501601741503,1236.01760931902,128.184431762563,123.268237875639,-412.763570564586,1.1288223,0.46335536,449.44418140686,0.44944418140686,0.17783786721409,0.412763570564586
1,267,2.66001105308533,223.348676061902,-341.209882662885,1231.76731435355,106.600301444912,135.232024475304,-438.292838836895,1.2225732,0.43010473,470.905444104801,0.470905444104801,0.172195600152372,0.438292838836895
1,270,2.6900110244751,224.343537150669,-339.814414765154,1227.30066609829,95.1727441067923,141.959757127729,-449.14804030658,1.0068961,0.17089851,480.566734154396,0.480566734154396,0.170910572711523,0.44914804030658
1,271,2.70001101493835,225.285015116446,-338.397738557475,1222.84994028615,93.6104384911372,140.57217863681,-440.327220157917,1.1884768,0.46886796,471.605250620898,0.471605250620898,0.16888887352695,0.440327220157917
1,272,2.71001195907593,226.216716003862,-337.007164455353,1218.48593963905,92.3391578864763,137.926621265439,-433.961016834855,0.8757433,0.46151224,464.620745409872,0.464620745409872,0.165982748901455,0.433961016834855
1,273,2.72001194953918,227.123514650776,-335.630921724158,1214.1384779183,88.5827902620666,137.766386296376,-437.267422856966,0.99902,0.46504357,466.936063091884,0.466936063091884,0.163787935830987,0.437267422856966
1,274,2.73001194000244,227.981644634158,-334.240806928247,1209.70400996498,82.8082701541319,140.915091680745,-451.548193958991,1.0643282,0.46990684,480.218746132364,0.480218746132364,0.163445014207569,0.451548193958991
1,275,2.7400119304657,228.776549783936,-332.803513871897,1205.07470352776,76.0946690692647,146.795602659107,-475.67211846844,1.2242013,0.4674559,503.590420787633,0.503590420787633,0.16534614486226,0.47567211846844
1,276,2.75001192092896,229.507876272922,-331.323481923037,1200.24778592,70.6825451981054,147.099999245883,-482.630545659032,1.1565356,0.54481184,509.476864614043,0.509476864614043,0.163200588154029,0.482630545659032
1,277,2.76001191139221,230.201490259657,-329.893719003307,1195.53568112305,68.6572928548609,137.742860934479,-455.512420307254,1.4108173,0.5010933,480.810237676722,0.480810237676722,0.15390555415765,0.455512420307254
1,278,2.77001190185547,230.880979524253,-328.577469511894,1191.18080367465,66.6192587815556,125.732280359247,-415.414446718946,1.6575727,0.44097915,439.108067003726,0.439108067003726,0.142291011539521,0.415414446718946
1,279,2.78001189231873,231.525342901552,-327.381662031934,1187.24959675023,62.0214645871714,112.945109040192,-368.655104664326,1.5856243,0.45314223,390.525090001531,0.390525090001531,0.128853636835126,0.368655104664326
1,280,2.79001212120056,232.100818806991,-326.300795452293,1183.74893933462,51.2466676912776,105.489501360103,-339.524436631136,1.8961885,0.32660758,359.208990583968,0.359208990583968,0.117278539582753,0.339524436631136
1,282,2.81001210212708,232.534775676858,-325.242480964527,1180.34673374259,35.821697239605,106.851205741724,-344.106051104633,2.2140012,0.18259288,362.090249203717,0.362090249203717,0.112695936757215,0.344106051104632
1,283,2.82001209259033,232.827477345314,-324.159441491646,1176.82976634511,23.4641048472526,109.511863867016,-359.803255805549,2.092536,0.37098318,376.831255911959,0.376831255911959,0.111997377397467,0.359803255805549
1,285,2.84001207351685,233.019424693277,-323.063849689316,1173.16112996315,15.7165882969962,108.690721353273,-372.362059502967,1.796855,0.19655658,388.219251729333,0.388219251729333,0.109821145759786,0.372362059502967
1,286,2.8500120639801,233.152682017864,-321.99912600639,1169.40375438897,11.2309437297471,103.819896296768,-378.55209302261,1.9002537,0.38751712,392.691217238088,0.392691217238088,0.104425595349667,0.37855209302261
1,287,2.86001205444336,233.250294237435,-320.991158806621,1165.60275588592,8.62050003142041,97.8369582681699,-380.94179157694,2.3378813,0.39497453,393.399328918859,0.393399328918859,0.0982160039095428,0.38094179157694
1,288,2.87001204490662,233.330840602956,-320.040015613263,1161.79388291569,7.73463167213122,92.5653885686205,-380.642182654921,1.8828527,0.39347437,391.812004543333,0.391812004543333,0.0928879738607923,0.380642182654921
1,289,2.88001203536987,233.40719717521,-319.136171667524,1157.98553032387,7.51185461281821,88.3976291865801,-381.657146417158,1.959821,0.38822538,391.832548695001,0.391832548695001,0.0887162262809473,0.381657146417158
1,290,2.89001202583313,233.48153207349,-318.269821234878,1154.15078699854,7.4253910368195,84.9024082007711,-385.658006819616,1.9903442,0.38991743,394.962850878939,0.394962850878939,0.0852264944154108,0.385658006819616
1,291,2.90001201629639,233.558589624658,-317.438817408054,1150.27901142454,8.20431607407036,81.1990158513423,-387.666496103827,1.7151247,0.39932698,396.163985211791,0.396163985211791,0.0816124437660691,0.387666496103827
1,292,2.91001200675964,233.647582457633,-316.651868608086,1146.42027883917,9.57245990978542,75.6873164314333,-382.828456578161,1.6946923,0.39794353,390.356028547445,0.390356028547445,0.0762902474587438,0.382828456578161
1,293,2.9200119972229,233.747928858085,-315.926250097614,1142.63868063444,10.3076143148878,69.8219115549929,-373.118914613335,1.9007483,0.38183364,379.735527292735,0.379735527292735,0.0705786529062275,0.373118914613335
1,294,2.93001198768616,233.851461007256,-315.247806493275,1138.96635239716,10.3606477175981,66.2436717919509,-360.873817570118,1.4280155,0.37754735,367.049695928546,0.367049695928546,0.0670489901013273,0.360873817570118
1,295,2.94001197814941,233.951024787315,-314.594080581101,1135.4180784561,9.17857358382793,64.8542562311142,-349.566468608712,1.6181128,0.35621345,355.650160607148,0.355650160607148,0.0655005401834578,0.349566468608712
1,296,2.95001292228699,234.026433522287,-313.945256263187,1131.96257358029,5.41681245644728,65.104372309987,-341.993953055205,1.482948,0.35076046,348.177806698519,0.348177806698519,0.0653293284143173,0.341993953055205
1,297,2.96001291275024,234.051945976598,-313.291175748006,1128.57505260484,-0.569466624793717,65.5997044572799,-335.365474548955,1.7216005,0.34459543,341.721592874324,0.341721592874324,0.0656021761614599,0.335365474548955
1,298,2.9700129032135,234.010909296984,-312.641324116749,1125.26507523745,-7.79621354841378,63.6764537922519,-325.793651603109,1.0177977,0.33889475,332.04965763894,0.33204965763894,0.0641519423965421,0.325793651603109
1,299,2.98001289367676,233.891651721628,-312.03206865995,1122.07861477348,-16.3339556725525,57.4266067903799,-310.391268446081,1.0740014,0.3376512,316.081243991061,0.316081243991061,0.0597043823799377,0.310391268446081
1,300,2.99001312255859,233.667069859994,-311.499096376497,1119.04010506559,-30.0197948583481,49.2854411215863,-300.132326170462,1.0304987,0.2894926,305.629933092914,0.305629933092914,0.0577082558208672,0.300132326170462
1,301,3.00001311302185,233.274318307048,-311.042545887592,1116.04466683411,-48.7868892679472,42.2884604306633,-299.26380868289,0.999396,0.3095839,306.149149333177,0.306149149333177,0.06456372394804,0.29926380868289
1,302,3.01001310348511,232.690951834875,-310.648982463261,1113.06062017607,-67.668055605539,36.5948911266002,-296.657905953069,1.2080501,0.30973837,306.470332936913,0.306470332936913,0.0769295249303025,0.296657905953069
1,303,3.02001309394836,231.926910241203,-310.30973057682,1110.13085432913,-84.7633080634181,31.1765682947538,-288.248318999063,1.2084851,0.3077753,302.06603617467,0.30206603617467,0.0903149865996301,0.288248318999063
1,304,3.03001308441162,231.002108027846,-310.026172595765,1107.30852790844,-99.9318542493716,25.5417959432153,-275.976498340807,1.3457491,0.29739326,294.621429074967,0.294621429074967,0.10314435919488,0.275976498340807
1,305,3.04001307487488,229.933442754106,-309.79892843216,1104.61102439547,-113.549521068321,19.8968913304805,-263.794667734839,1.6328294,0.29118648,287.883668770558,0.287883668770558,0.115279573296669,0.263794667734839
1,306,3.05001306533813,228.734703610386,-309.629904867385,1102.0219704856,-126.091386715453,13.750957249022,-254.812057571928,1.9602926,0.2881464,284.635400667468,0.284635400667468,0.126838979139262,0.254812057571928
1,307,3.06001305580139,227.410152235539,-309.52567828556,1099.4861908822,-139.072087639904,7.0743236532528,-254.407155958867,1.6972725,0.27869785,290.024296600735,0.290024296600735,0.139251899863779,0.254407155958867
