"frame","time_s","n_mosquitoes","mean_x","mean_y","mean_z","std_x","std_y","std_z"
9005,90.0403959751129,1,-1020.12646921073,1167.81187388454,4874.65605132998,0,0,0
9006,90.0503959655762,1,-1025.05217529069,1176.60882329399,4867.85630051805,0,0,0
9007,90.0603959560394,1,-1029.83868752833,1185.06526540405,4860.48932598813,0,0,0
9008,90.0703959465027,1,-1034.70119248399,1193.21984511844,4853.6032380113,0,0,0
9009,90.0803959369659,1,-1039.55473742197,1200.805013998,4846.70859936468,0,0,0
9010,90.0903959274292,1,-1044.28787131119,1207.56982031161,4839.19114702608,0,0,0
9011,90.1003959178925,1,-1049.02037195954,1213.57337185417,4831.66162380793,0,0,0
9012,90.1103959083557,1,-1053.8024522995,1218.86232072102,4824.62363543037,0,0,0
9013,90.120395898819,1,-1058.64405478059,1223.43744285776,4818.48549505081,0,0,0
9014,90.1303958892822,1,-1063.36140987298,1227.01354834461,4812.92929563328,0,0,0
9015,90.1403961181641,1,-1067.7363876152,1229.22896709627,4807.29659305284,0,0,0
9017,90.1603960990906,1,-1071.79349741653,1230.10852791658,4801.19888630561,0,0,0
9018,90.1703960895538,1,-1075.64532943617,1229.96386472732,4794.96935633764,0,0,0
9019,90.1803960800171,1,-1079.21492159417,1228.92032695362,4788.37968589069,0,0,0
9020,90.1903960704803,1,-1082.56431955877,1227.2833627608,4781.94239185754,0,0,0
9021,90.2003960609436,1,-1085.63928720769,1225.25059187998,4775.590760545,0,0,0
9022,90.2103960514069,1,-1088.27829940631,1222.87019408336,4768.63024030459,0,0,0
9023,90.2203969955444,1,-1090.52222175473,1220.31577435507,4761.03122137382,0,0,0
9024,90.2303969860077,1,-1092.4930909905,1217.83490682313,4753.21327961112,0,0,0
9025,90.240396976471,1,-1094.2902313793,1215.67113283994,4745.57932240458,0,0,0
9026,90.2503969669342,1,-1096.06433148807,1214.18098226203,4738.53343640135,0,0,0
9027,90.2603969573975,1,-1098.00278055188,1213.77501146433,4732.09007303831,0,0,0
9029,90.280396938324,1,-1100.12500517797,1214.52946903764,4725.61233673624,0,0,0
9030,90.2903969287872,1,-1102.2832290157,1216.21461785372,4718.53691015234,0,0,0
9031,90.3003969192505,1,-1104.24549895465,1218.46210562816,4710.07939923193,0,0,0
9032,90.3103969097137,1,-1106.18005515257,1221.32634471634,4700.92898439445,0,0,0
9033,90.320396900177,1,-1108.46124443824,1225.11921911273,4692.33408223455,0,0,0
9034,90.3303968906403,1,-1111.10984230608,1229.76837827636,4684.36110299874,0,0,0
9035,90.3403971195221,1,-1113.83243251327,1234.91567185175,4675.92798482309,0,0,0
9036,90.3503971099854,1,-1116.57403342509,1240.54381479345,4666.89900615945,0,0,0
9037,90.3603971004486,1,-1119.34542814538,1246.77374523041,4657.53542930951,0,0,0
9039,90.3803970813751,1,-1121.98056832497,1253.51147587294,4647.82287031812,0,0,0
9040,90.3903970718384,1,-1124.22220083752,1260.35654556865,4637.30098065829,0,0,0
9041,90.4003970623016,1,-1126.14477179576,1267.3694817349,4626.28081472295,0,0,0
9042,90.4103970527649,1,-1128.16771282216,1275.0319284949,4616.27885768026,0,0,0
9043,90.4203970432281,1,-1130.26832192494,1283.30251630412,4607.07452895496,0,0,0
9044,90.4303970336914,1,-1132.03861544256,1291.6955882785,4597.27212317214,0,0,0
9045,90.4403970241547,1,-1133.37640439198,1300.13959353734,4586.66443606613,0,0,0
9046,90.4503979682922,1,-1134.45607042776,1308.85046021478,4576.03451080137,0,0,0
9047,90.4603979587555,1,-1135.3195940584,1317.82700889743,4565.61026446298,0,0,0
9048,90.4703979492188,1,-1135.85392907191,1326.82171240728,4555.19436622454,0,0,0
9049,90.480397939682,1,-1136.01248734524,1335.63474082905,4544.91104030036,0,0,0
9050,90.4903979301453,1,-1135.94184819156,1344.47189779562,4535.2924543509,0,0,0
9051,90.5003979206085,1,-1135.75783204254,1353.50006243348,4526.54331544434,0,0,0
9052,90.5103979110718,1,-1135.3209219452,1362.51514905411,4517.82847293275,0,0,0
9053,90.520397901535,1,-1134.63125151093,1371.41160644113,4508.77017981452,0,0,0
9446,94.4504148960114,1,737.375618429018,165.652405025642,4110.93072283299,0,0,0
9447,94.4604151248932,1,735.492771768897,157.515283800112,4121.32392742731,0,0,0
9448,94.4704151153564,1,733.366860765912,149.583366205289,4131.83672734026,0,0,0
9449,94.4804151058197,1,730.986575588814,142.067434886075,4142.72229771111,0,0,0
9450,94.490415096283,1,728.5436262659,135.128097984925,4154.76106884598,0,0,0
9451,94.5004150867462,1,726.26349302978,128.879775732792,4168.54364204076,0,0,0
9452,94.5104150772095,1,724.144628218994,123.354150841103,4183.00298021274,0,0,0
9453,94.520416021347,1,722.16576197075,118.53603876889,4197.02200720531,0,0,0
9454,94.5304160118103,1,720.498948463416,114.421465686484,4211.06185682952,0,0,0
9455,94.5404160022736,1,719.298300353559,110.987213896502,4225.83630760857,0,0,0
9456,94.5504159927368,1,718.589278238419,108.149797231118,4241.35462402171,0,0,0
9457,94.5604159832001,1,718.250566676549,105.800920021303,4257.02276678634,0,0,0
9458,94.5704159736633,1,718.124523565238,103.864598983938,4272.14547312591,0,0,0
9459,94.5804159641266,1,718.157950631826,102.32761540248,4286.59719216626,0,0,0
9460,94.5904159545898,1,718.277679080544,101.197833440541,4299.94972254776,0,0,0
9461,94.6004159450531,1,718.465871724595,100.452215916936,4312.00244146458,0,0,0
9462,94.6104159355164,1,718.87322515098,100.041523956617,4323.70781817026,0,0,0
9463,94.6204159259796,1,719.619792236736,99.8775483295683,4335.6062863929,0,0,0
9465,94.6404159069061,1,720.563451003812,99.7986931147847,4346.45367968106,0,0,0
9466,94.6504158973694,1,721.564547773583,99.6639289280356,4355.29155044237,0,0,0
9467,94.6604158878326,1,722.641314192233,99.3902764795095,4362.30053256459,0,0,0
9468,94.6704161167145,1,723.953179809152,98.9217880439161,4368.37545526378,0,0,0
9469,94.6804161071777,1,725.623512723175,98.192121599302,4374.17963576783,0,0,0
9470,94.690416097641,1,727.580998982465,97.0813017055548,4379.4499948421,0,0,0
9471,94.7004160881042,1,729.757014740415,95.464624207003,4384.11118885957,0,0,0
9472,94.7104160785675,1,732.000978352598,93.2481507384665,4387.61710619457,0,0,0
9473,94.7204160690308,1,734.217729409015,90.4217731774213,4389.54814972984,0,0,0
9474,94.730416059494,1,736.410038313057,87.057686621913,4390.10756789219,0,0,0
9475,94.7404160499573,1,738.755564034214,83.3035694799658,4390.30645143972,0,0,0
9476,94.7504160404205,1,741.450683310155,79.3185371112576,4391.01566688444,0,0,0
9477,94.7604169845581,1,744.547213625194,75.2460799911217,4392.24433389316,0,0,0
9478,94.7704169750214,1,747.996102163633,71.2225286228523,4393.50642117583,0,0,0
9479,94.7804169654846,1,751.723982784921,67.3728329435443,4394.49242289809,0,0,0
9480,94.7904169559479,1,755.771854326959,63.8141530816013,4395.45768606076,0,0,0
9481,94.8004169464111,1,760.203553084222,60.6462103392163,4396.47282472164,0,0,0
9482,94.8104169368744,1,765.187264292194,57.9647641488609,4397.94332231762,0,0,0
9484,94.8304169178009,1,770.850229534344,55.834725413897,4400.10679319728,0,0,0
9485,94.8404169082642,1,777.138127131691,54.2707482548347,4403.08634931271,0,0,0
9486,94.8504168987274,1,783.911565551504,53.2155664390893,4406.79768780953,0,0,0
9487,94.8604168891907,1,791.080568723511,52.548756443301,4411.13107974747,0,0,0
9488,94.8704171180725,1,798.561474557036,52.1223652592793,4416.03310275346,0,0,0
9489,94.8804171085358,1,806.274815960541,51.7829860549758,4421.47249793686,0,0,0
9490,94.890417098999,1,814.113631538423,51.3851104865443,4427.04301017426,0,0,0
9491,94.9004170894623,1,821.949603249205,50.8013582215631,4432.2240827839,0,0,0
9492,94.9104170799255,1,829.746164596928,49.9134325200383,4437.28428527808,0,0,0
9493,94.9204170703888,1,837.444579374912,48.5972446776979,4442.65511163979,0,0,0
9494,94.930417060852,1,844.74338437253,46.7041443304652,4447.35997734,0,0,0
9495,94.9404170513153,1,851.686957556123,44.0837755938314,4451.04279479064,0,0,0
9497,94.9604170322418,1,858.558438751647,40.6388533854915,4454.3174378068,0,0,0
9498,94.9704170227051,1,865.431000002169,36.434690926046,4457.78391543379,0,0,0
9499,94.9804170131683,1,872.271809162461,31.6357027488145,4461.53161623307,0,0,0
9500,94.9904179573059,1,879.023518113035,26.429956440953,4465.2403901744,0,0,0
9501,95.0004179477692,1,885.728510479386,20.9971408021985,4469.04463038072,0,0,0
9502,95.0104179382324,1,892.541039189011,15.4948741940129,4473.47769420449,0,0,0
9503,95.0204179286957,1,899.551507429548,10.0730340299384,4478.56653703095,0,0,0
9504,95.0304179191589,1,906.767176833638,4.90213818745411,4484.08143283543,0,0,0
9505,95.0404179096222,1,914.293160453644,0.197418876965559,4490.65316387204,0,0,0
9506,95.0504179000854,1,922.047396269346,-3.80354773002844,4498.19946831331,0,0,0
9507,95.0604178905487,1,929.792250621337,-6.88586263045841,4505.69113211949,0,0,0
9508,95.0704181194305,1,937.610924466085,-8.96858791671935,4512.57845150255,0,0,0
9509,95.0804181098938,1,945.90487768647,-10.0591479583457,4519.31260657652,0,0,0
9511,95.1004180908203,1,955.065328107987,-10.2130499396449,4526.54306255334,0,0,0
9512,95.1104180812836,1,965.18047244948,-9.54106481500846,4534.99067119099,0,0,0
9513,95.1204180717468,1,976.001086573825,-8.18909356151664,4544.23144158715,0,0,0
9514,95.1304180622101,1,987.271911517326,-6.30774970251795,4553.5681532047,0,0,0
9515,95.1404180526733,1,998.878178228913,-4.0557935401632,4562.64935525842,0,0,0
9516,95.1504180431366,1,1010.89106070017,-1.60937707268599,4571.7620604083,0,0,0
9517,95.1604180335999,1,1023.3740578783,0.864809246965634,4581.18136976543,0,0,0
9518,95.1704180240631,1,1036.49782240787,3.20983092715751,4591.56279555524,0,0,0
9519,95.1804180145264,1,1050.3334020597,5.25992452881076,4602.99503832807,0,0,0
9521,95.2004179954529,1,1064.63992808143,6.82555501804438,4614.76543519607,0,0,0
9522,95.2104179859161,1,1078.85487881136,7.75782660749574,4626.18962858358,0,0,0
9523,95.2204189300537,1,1092.77595485551,7.99193510697419,4637.05775834958,0,0,0
9524,95.230418920517,1,1106.52907075911,7.51989414128856,4647.88649505976,0,0,0
9525,95.2404189109802,1,1120.09215140321,6.34456794302069,4658.59722359924,0,0,0
9526,95.2504189014435,1,1133.35054523713,4.47169387303602,4668.80920812387,0,0,0
9527,95.2604188919067,1,1146.2239735072,1.91771946339754,4678.39414692929,0,0,0
9528,95.2704191207886,1,1158.7472221734,-1.2727119533525,4687.63157063647,0,0,0
9529,95.2804191112518,1,1170.83625671594,-5.01253371909643,4696.5613543739,0,0,0
9530,95.2904191017151,1,1182.24430297613,-9.16243415268028,4705.10714532036,0,0,0
9531,95.3004190921783,1,1192.76706945749,-13.5362507621439,4713.34061283716,0,0,0
9532,95.3104190826416,1,1202.58351863757,-17.9554843248734,4721.57011012143,0,0,0
9533,95.3204190731049,1,1211.89157984606,-22.2603315762117,4729.85422144018,0,0,0
9534,95.3304190635681,1,1220.82702779468,-26.2961910388853,4738.39463947271,0,0,0
9535,95.3404190540314,1,1229.49122858966,-29.9120283460858,4747.58464511336,0,0,0
9536,95.3504190444946,1,1237.98232846573,-32.9881724383918,4757.72344444171,0,0,0
9537,95.3604190349579,1,1246.27615011796,-35.4259073025084,4768.47255541467,0,0,0
9538,95.3704190254211,1,1254.33888538456,-37.1762424577538,4779.48976989092,0,0,0
9539,95.3804190158844,1,1262.24925466304,-38.2556610547199,4790.77183439864,0,0,0
9540,95.3904190063477,1,1270.06844291117,-38.7151268479171,4802.23323900706,0,0,0
9541,95.4004189968109,1,1277.85830610408,-38.638542417006,4813.76879162119,0,0,0
9542,95.4104189872742,1,1285.70976941297,-38.1459607205155,4825.37533946339,0,0,0
9543,95.4204189777374,1,1293.74337909553,-37.3780466381556,4837.2527147709,0,0,0
9544,95.4304189682007,1,1301.97762712565,-36.4762750705618,4849.3535283658,0,0,0
9545,95.4404189586639,1,1310.49100117028,-35.5661024704696,4861.94744876587,0,0,0
9546,95.4504199028015,1,1319.15012597359,-34.7364734936572,4874.64038548894,0,0,0
9547,95.4604198932648,1,1327.87537368628,-34.0502663138701,4887.4524784134,0,0,0
9548,95.4704201221466,1,1336.6233568754,-33.5471415185311,4900.53544437267,0,0,0
9549,95.4804201126099,1,1345.18132890999,-33.2491939391732,4913.43025236175,0,0,0
9550,95.4904201030731,1,1353.45339979312,-33.1893049649404,4925.96863528701,0,0,0
9551,95.5004200935364,1,1361.54298875838,-33.4051029049216,4938.63729635261,0,0,0
9552,95.5104200839996,1,1369.50067609242,-33.9207545002539,4951.7752421419,0,0,0
9553,95.5204200744629,1,1377.06956510884,-34.7417097971141,4964.63112495849,0,0,0
9554,95.5304200649261,1,1384.08763970896,-35.8737876073286,4976.67706714637,0,0,0
9555,95.5404200553894,1,1390.36245838186,-37.3297986440438,4987.09335467548,0,0,0
9556,95.5504200458527,1,1396.02761884107,-39.1424203302492,4996.26622410929,0,0,0
9557,95.5604200363159,1,1401.35098810766,-41.3537739176828,5005.01340869206,0,0,0
9558,95.5704200267792,1,1406.40952591808,-43.9885310305086,5013.45965506647,0,0,0
9559,95.5804200172424,1,1411.19225961216,-47.0319136157273,5021.37963856054,0,0,0
9560,95.5904200077057,1,1415.75906606572,-50.4275440685249,5028.87197866282,0,0,0
9561,95.600419998169,1,1420.00654534372,-54.0690932634398,5035.53016553802,0,0,0
9562,95.6104199886322,1,1423.85407443825,-57.806961357255,5041.10984976758,0,0,0
9563,95.6204199790955,1,1427.3615230484,-61.4756806802402,5045.86311840544,0,0,0
9564,95.6304199695587,1,1430.50457215826,-64.9081287717655,5049.79699750095,0,0,0
9565,95.640419960022,1,1433.32245648853,-67.9469298878734,5053.3895728067,0,0,0
9567,95.6604208946228,1,1435.72138803657,-70.4552880662149,5056.6612030033,0,0,0
9568,95.6704211235046,1,1437.59558341676,-72.3732855479496,5059.34811619434,0,0,0
9569,95.6804211139679,1,1438.97069522631,-73.7151010073429,5061.59510681201,0,0,0
9570,95.6904211044312,1,1440.06027041911,-74.5598733635413,5064.24854442425,0,0,0
9571,95.7004210948944,1,1441.04491103537,-75.0270668887374,5067.9729359768,0,0,0
9572,95.7104210853577,1,1441.91395646924,-75.2460457383752,5072.55981492012,0,0,0
9573,95.7204210758209,1,1442.43722243825,-75.3556301822768,5076.97248028749,0,0,0
9574,95.7304210662842,1,1442.50867154309,-75.5041268154261,5080.72677246395,0,0,0
9575,95.7404210567474,1,1442.18826046268,-75.832171471837,5083.85062898982,0,0,0
9576,95.7504210472107,1,1441.69982285151,-76.4246496802512,5086.65088769442,0,0,0
9578,95.7704210281372,1,1441.36151361562,-77.2580631750683,5089.65402770118,0,0,0
9579,95.7804210186005,1,1441.09696583294,-78.1913015680512,5092.4374589773,0,0,0
9580,95.7904210090637,1,1440.73206486574,-79.0509738214379,5094.53583899785,0,0,0
9581,95.800420999527,1,1440.07074880524,-79.6718854745625,5095.42535770181,0,0,0
9582,95.8104209899902,1,1439.01453104232,-79.9018779573039,5094.92298080465,0,0,0
9583,95.8204209804535,1,1437.57499459149,-79.6284148072108,5093.30645715193,0,0,0
9584,95.8304209709167,1,1435.96293327859,-78.7948401915017,5091.38308956512,0,0,0
9585,95.84042096138,1,1434.34249336719,-77.3721091515128,5089.66048120649,0,0,0
9586,95.8504209518433,1,1432.6958140965,-75.3440478203362,5088.07976969871,0,0,0
9587,95.8604209423065,1,1430.92109442444,-72.7328794584349,5086.49723130114,0,0,0
9588,95.8704209327698,1,1428.87685191639,-69.6121680291738,5084.92307850569,0,0,0
9590,95.8904221057892,1,1426.63512290086,-66.0772396015017,5083.86349933458,0,0,0
9591,95.9004220962524,1,1424.32596870941,-62.2295411854897,5083.5404669239,0,0,0
9592,95.9104220867157,1,1421.93564659718,-58.1169429176525,5083.68560682042,0,0,0
9594,95.9304220676422,1,1419.40029904072,-53.7465975141337,5083.94708662073,0,0,0
9595,95.9404220581055,1,1416.89965047033,-49.1769072343324,5084.69271364597,0,0,0
9596,95.9504220485687,1,1414.50799423951,-44.4765769348079,5086.00563956755,0,0,0
9597,95.960422039032,1,1412.13735864787,-39.7024903433625,5087.47422246611,0,0,0
9598,95.9704220294952,1,1409.76010996965,-34.876524082156,5088.90815562824,0,0,0
9599,95.9804220199585,1,1407.57323487885,-29.9437233098772,5091.01380398711,0,0,0
9600,95.9904220104218,1,1405.51557558102,-24.8964995245937,5093.42668282046,0,0,0
9601,96.000422000885,1,1403.5535992597,-19.768155942287,5095.8685892737,0,0,0
9603,96.0204219818115,1,1401.65816094424,-14.5676899954255,5098.27944564464,0,0,0
9604,96.0304219722748,1,1399.9866711426,-9.33812902008891,5101.06467904448,0,0,0
9605,96.040421962738,1,1398.41223563633,-4.06160803766392,5103.67909961884,0,0,0
9606,96.0504219532013,1,1396.88269982333,1.31779656827761,5106.15519703288,0,0,0
9608,96.0704219341278,1,1395.35157126443,6.85125181498623,5108.53596943417,0,0,0
9609,96.0804219245911,1,1393.97222212242,12.5074508362349,5111.36259590877,0,0,0
9610,96.0904219150543,1,1392.91498889224,18.1835973443107,5115.09346531663,0,0,0
9611,96.1004219055176,1,1391.94835852007,23.7016152167553,5118.58616038909,0,0,0
9612,96.1104218959808,1,1391.12973921496,28.9275645210329,5121.73482466935,0,0,0
9613,96.120423078537,1,1390.55381845676,33.7689494138193,5124.6178911865,0,0,0
9614,96.1304230690002,1,1390.21967244647,38.1590031468884,5126.90580955199,0,0,0
9615,96.1404230594635,1,1390.00428222225,42.0656338642812,5127.80996305479,0,0,0
9617,96.16042304039,1,1390.04573200066,45.3826344214875,5127.39750416747,0,0,0
9618,96.1704230308533,1,1390.36612821952,48.0216043321636,5125.72166338308,0,0,0
9619,96.1804230213165,1,1391.13386450184,49.939721815834,5123.59345682539,0,0,0
9620,96.1904230117798,1,1392.36869801046,51.1832465700315,5121.31169577646,0,0,0
9621,96.200423002243,1,1393.84042449578,51.8250555704449,5118.16759603134,0,0,0
9622,96.2104229927063,1,1395.56067936171,51.9096439039615,5114.17436139753,0,0,0
9624,96.2304229736328,1,1397.50627289375,51.4485107388776,5109.27644858275,0,0,0
9625,96.2404229640961,1,1399.54454376526,50.4716429350999,5103.38708422663,0,0,0
9626,96.2504229545593,1,1401.7052590823,49.0155584210111,5097.14774831712,0,0,0
9627,96.2604229450226,1,1404.02478360524,47.1078961582313,5091.27240957332,0,0,0
9628,96.2704229354858,1,1406.37452752787,44.7681248492554,5085.79720769157,0,0,0
9629,96.2804229259491,1,1408.67082736695,42.034118562181,5080.46661760085,0,0,0
9630,96.2904229164124,1,1410.91604594466,38.9604366592943,5075.12282824999,0,0,0
9631,96.3004229068756,1,1413.0783851031,35.6149725837905,5069.57305980618,0,0,0
9632,96.3104228973389,1,1415.23218126811,32.0804551844816,5064.17436896757,0,0,0
9633,96.3204228878021,1,1417.39448165716,28.4446439172004,5059.27320028492,0,0,0
9634,96.330423116684,1,1419.49956954347,24.7816051581404,5054.8199196552,0,0,0
9635,96.3404231071472,1,1421.47043572021,21.1065506130209,5050.34606305453,0,0,0
9636,96.3504230976105,1,1423.31313913012,17.3996335999667,5045.64688580565,0,0,0
9637,96.360424041748,1,1425.16098819781,13.6310087003724,5041.13525733828,0,0,0
9638,96.3704240322113,1,1427.18796453505,9.77045825787955,5037.43905921033,0,0,0
9639,96.3804240226746,1,1429.21023093478,5.79131122968399,5033.81838152337,0,0,0
9640,96.3904240131378,1,1431.01445776571,1.66295291912357,5029.52415581127,0,0,0
9641,96.4004240036011,1,1432.61180004989,-2.65714803571028,5024.66339990292,0,0,0
9642,96.4104239940643,1,1434.16932546023,-7.21362915354881,5019.9039967367,0,0,0
9643,96.4204239845276,1,1435.66564052779,-12.0607042940345,5015.15627853115,0,0,0
9644,96.4304239749908,1,1437.10807097744,-17.2917933354963,5010.27922237781,0,0,0
9645,96.4404239654541,1,1438.65635635111,-23.0969679345359,5005.45856095523,0,0,0
9648,96.4704239368439,1,1440.37287592786,-29.6972945575695,5000.60635060939,0,0,0
9649,96.4804239273071,1,1442.16575155013,-37.0636461272767,4995.61864208355,0,0,0
9650,96.4904239177704,1,1444.00150118953,-44.9982588023072,4990.5082509622,0,0,0
9651,96.5004239082336,1,1446.05371504497,-53.281183118316,4985.85976952792,0,0,0
9652,96.5104238986969,1,1448.33779286432,-61.7088334593511,4981.54231824316,0,0,0
9653,96.5204238891602,1,1450.83564965089,-70.0920369644864,4977.23380179807,0,0,0
9654,96.530424118042,1,1453.62025502356,-78.2576637993936,4972.9342434499,0,0,0
9655,96.5404241085052,1,1456.76692977078,-85.9951384241806,4968.54407682743,0,0,0
9656,96.5504240989685,1,1460.35269484234,-93.0084757702087,4963.7400514178,0,0,0
9658,96.570424079895,1,1464.57091487169,-98.8885183467305,4958.51854931561,0,0,0
9660,96.5904250144958,1,1469.49217982167,-103.271120379084,4953.1404753441,0,0,0
9661,96.6004250049591,1,1475.00003493821,-106.179416247201,4947.64769298505,0,0,0
9662,96.6104249954224,1,1480.89200243502,-107.865591627593,4941.85035116122,0,0,0
9663,96.6204249858856,1,1487.05459718931,-108.623974864944,4935.77453264688,0,0,0
9664,96.6304249763489,1,1493.47362012242,-108.7275917631,4929.65604345737,0,0,0
9665,96.6404249668121,1,1500.12386838415,-108.425202175748,4923.65664787268,0,0,0
9666,96.6504249572754,1,1506.82859043656,-107.946644592216,4917.4641587231,0,0,0
9667,96.6604249477386,1,1513.41770670985,-107.531645815725,4910.93762428185,0,0,0
9668,96.6704249382019,1,1519.80972535413,-107.451027196053,4904.53962380655,0,0,0
9669,96.6804249286652,1,1525.88820697615,-107.996588399252,4898.78997666909,0,0,0
9670,96.6904249191284,1,1531.6394071485,-109.42110142498,4893.5794035157,0,0,0
9672,96.7104249000549,1,1537.14572797467,-111.842394200213,4888.23221365969,0,0,0
9673,96.7204248905182,1,1542.48291704321,-115.207081885466,4882.72748161722,0,0,0
9674,96.7304251194,1,1547.6757432459,-119.386649604154,4877.2506686472,0,0,0
9675,96.7404251098633,1,1552.81956234338,-124.273615364283,4872.18146641661,0,0,0
9676,96.7504251003265,1,1557.90831263953,-129.725535285069,4867.47125905157,0,0,0
9677,96.7604250907898,1,1562.96966401861,-135.508106703611,4863.01609955644,0,0,0
18834,188.330827951431,1,787.615743890062,925.24945356113,5320.35770942802,0,0,0
18835,188.340827941895,1,785.363763881897,923.197364755562,5318.91608644262,0,0,0
18836,188.350827932358,1,782.93930668682,920.8165612381,5317.03155332901,0,0,0
18837,188.360827922821,1,780.340623829572,918.052684993254,5315.21136067331,0,0,0
18839,188.380827903748,1,777.563688681975,914.88977977179,5313.60140558431,0,0,0
18840,188.390827894211,1,774.63224772016,911.371115663509,5311.9595846353,0,0,0
18841,188.400829076767,1,771.539271994381,907.502222843568,5309.70093851762,0,0,0
18842,188.41082906723,1,768.11763203589,903.082676397328,5305.06028037491,0,0,0
18844,188.430829048157,1,764.206325798082,897.963560265112,5296.23251699056,0,0,0
18845,188.44082903862,1,760.019995922348,892.45791215458,5284.16969614535,0,0,0
18846,188.450829029083,1,755.841171333219,886.869409902607,5271.45735079257,0,0,0
18847,188.460829019547,1,751.794640681665,881.11354175072,5261.46959643067,0,0,0
18849,188.480829000473,1,747.814585306358,874.755181435205,5256.45451664267,0,0,0
18851,188.5008289814,1,743.754900090558,867.553616578782,5254.06691062561,0,0,0
18852,188.510828971863,1,739.60711925164,859.692756780729,5251.78838636757,0,0,0
18853,188.520828962326,1,735.421542033572,851.464943463305,5249.12670335235,0,0,0
18854,188.530828952789,1,731.31404797009,843.177788993766,5247.0805679144,0,0,0
18855,188.540828943253,1,727.538671476254,835.264765863465,5248.05676382433,0,0,0
18856,188.550828933716,1,724.216861837067,827.943324796477,5253.99982857469,0,0,0
18857,188.560828924179,1,721.081003100139,820.958424102177,5263.46314906252,0,0,0
18858,188.570828914642,1,717.873955338195,814.155042372754,5273.6883697897,0,0,0
18859,188.580828905106,1,714.570168765356,807.819937007754,5281.52200371991,0,0,0
18860,188.590828895569,1,711.341529189649,802.556088539736,5284.68288650312,0,0,0
18862,188.610829114914,1,708.458469222682,798.76501785343,5285.59123006514,0,0,0
18863,188.620829105377,1,705.932236560516,796.21149282685,5286.21031973259,0,0,0
18864,188.630830049515,1,703.599631352249,794.424097077913,5286.46689866665,0,0,0
18865,188.640830039978,1,701.35270480798,793.103018811617,5286.07374080781,0,0,0
18866,188.650830030441,1,699.145985878645,792.062679582925,5284.86673502753,0,0,0
18867,188.660830020905,1,696.96989136091,791.168600311029,5282.58573788882,0,0,0
18868,188.670830011368,1,694.818091490283,790.298139430338,5279.68529968577,0,0,0
18869,188.680830001831,1,692.640275564746,789.274598622802,5276.75997528958,0,0,0
18871,188.700829982758,1,690.334655253356,787.901577351977,5274.11868226435,0,0,0
18872,188.710829973221,1,687.803559224293,786.005904656912,5271.46871047132,0,0,0
18873,188.720829963684,1,684.901597544919,783.381672014116,5267.77574483231,0,0,0
18874,188.730829954147,1,681.689117050777,780.181414902184,5263.49784727516,0,0,0
18875,188.740829944611,1,678.321959092497,776.70003292786,5259.82196736914,0,0,0
18876,188.750829935074,1,674.901690073865,773.117650847648,5257.33898758283,0,0,0
18877,188.760829925537,1,671.402945233792,769.432514264297,5255.50552227328,0,0,0
18878,188.770829916,1,667.819088270605,765.625898586306,5253.85493913965,0,0,0
18879,188.780829906464,1,664.154129789416,761.644757058457,5251.85183394252,0,0,0
18880,188.790829896927,1,660.475754360129,757.505374369543,5249.41729818437,0,0,0
18881,188.80082988739,1,656.828459289851,753.172581478462,5246.51036566964,0,0,0
18882,188.810830116272,1,653.221073045757,748.547730672417,5243.75277275288,0,0,0
18884,188.830830097198,1,649.658402573262,743.524563920009,5241.77974458337,0,0,0
18885,188.840830087662,1,646.1401368024,738.135267160459,5240.48060588885,0,0,0
18886,188.850830078125,1,642.632107949469,732.424775162016,5239.22272907203,0,0,0
18887,188.860831022263,1,639.117595653321,726.464273451641,5237.64585413199,0,0,0
18888,188.870831012726,1,635.651508134946,720.400847136244,5236.03442896482,0,0,0
18889,188.880831003189,1,632.263354049432,714.358982621122,5234.64437661167,0,0,0
18890,188.890830993652,1,629.016181304351,708.494098105663,5234.13783791269,0,0,0
18891,188.900830984116,1,625.889059261606,702.846159880457,5234.49616259998,0,0,0
18892,188.910830974579,1,622.830604440281,697.403902594681,5235.15227011814,0,0,0
18893,188.920830965042,1,619.829209095777,692.197300823458,5235.57832710154,0,0,0
18894,188.930830955505,1,616.918766777327,687.271972114363,5235.89587679317,0,0,0
18895,188.940830945969,1,614.063735167255,682.394241347346,5236.35607733021,0,0,0
18897,188.960830926895,1,611.274264823776,677.31725652627,5237.46088298172,0,0,0
18898,188.970830917358,1,608.538625548393,671.93720097833,5239.0120249848,0,0,0
18899,188.980830907822,1,605.829913805694,666.212001887132,5240.58475649597,0,0,0
18900,188.990830898285,1,603.177135785916,660.187698994041,5242.18388419942,0,0,0
18901,189.000830888748,1,600.63145882694,653.97056286679,5243.81076972334,0,0,0
18902,189.01083111763,1,598.220101674542,647.729010496415,5245.16562035691,0,0,0
18903,189.020831108093,1,596.004825485096,641.77497188808,5246.51408223943,0,0,0
18904,189.030831098557,1,593.989224411574,636.385584800104,5248.01955704674,0,0,0
18905,189.04083108902,1,592.081683264781,631.734726041192,5249.24554433421,0,0,0
18906,189.050831079483,1,590.19279139013,627.981583376823,5249.72099207033,0,0,0
18907,189.060831069946,1,588.249075179425,625.283620458574,5249.31713940564,0,0,0
18908,189.070832014084,1,586.208826356229,623.619240935671,5248.52664148363,0,0,0
18909,189.080832004547,1,584.014903822753,622.841876408409,5247.49878972226,0,0,0
18910,189.09083199501,1,581.570865005511,622.722214940526,5245.85027718537,0,0,0
